doc_id,type_decision,formation,judge_rapporteur_name,predicted_author,max_probability,prob_rapporteur,norm_rapporteur,rapporteur_rank,top1_match,top3_match,prob_David Uhlíř,prob_Eliška Wagnerová,prob_Iva Brožová,prob_Ivana Janů,prob_Jan Filip,prob_Jan Musil,prob_Jiří Nykodým,prob_Jiří Zemánek,prob_Josef Fiala,prob_Kateřina Šimáčková,prob_Ludvík David,prob_Michaela Židlická,prob_Miloslav Výborný,prob_Pavel Varvařovský,prob_Radovan Suchánek,prob_Stanislav Balík,prob_Vladimír Kůrka,prob_Vladimír Sládeček,prob_Vojtěch Šimíček
ECLI:CZ:US:2022:3.US.2951.22.1,Usnesení,Third Chamber,Vojtěch Šimíček,Jan Filip,0.9060809227431782,0.0003360457459365,0.0486598322586659,13,0,0,0.0005848391021995,0.0007782624133518,0.0002774521630716,0.0007174571266252,0.9060809227431782,0.000727349973274,0.0001456404994946,0.000454431211165,0.0524160700603969,0.0003651156692592,0.0002396697702487,6.853999635158324e-05,5.728038616577001e-05,0.0002772514631942,0.0144695629271027,0.0021374105473805,0.0011154038268848,0.0064370374206269,0.0003360457459365
ECLI:CZ:US:2022:3.US.2746.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8454535610827962,0.0004759061295463,0.0490483789583468,11,0,0,0.0005294567309294,0.0009947453872285,0.0002731004750213,0.0008845071597568,0.8454535610827962,0.0008865150119626,0.0001592483263631,0.0004759061295463,0.0444425259448955,0.000341731029033,0.0003706252475457,0.0001003569056239,9.728799624492712e-05,0.0002599647971252,0.0098040952664628,0.0021905667723003,0.0008003180701369,0.0047851489815001,0.0002421491997211
ECLI:CZ:US:2022:3.US.2686.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8481477842767344,0.000451174499653,0.0490443217624476,11,0,0,0.0005244169796265,0.0010663721131069,0.0002833078362905,0.0009487680808248,0.8481477842767344,0.0009035047808257,0.0001569602205876,0.000451174499653,0.0413737955938773,0.0003743386251936,0.0004103676734629,9.654774663053154e-05,9.386572355121404e-05,0.0002581228982676,0.0079219605674155,0.0019742447488414,0.0008297610694473,0.0047645232747152,0.0002573749789232
ECLI:CZ:US:2022:3.US.2142.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.8266323086274079,0.0004538057887244,0.0492050350451335,12,0,0,0.000650619287947,0.0007516099562464,0.000233714432697,0.0007068612476977,0.8266323086274079,0.000983649861551,0.0001866392863841,0.0005788656713557,0.0256985770919148,0.0004209275651804,0.0004538057887244,0.0001284097771839,0.0001353177297477,0.0003884901694088,0.0074611970166282,0.0024721226043655,0.0007182126656386,0.0041166737415159,0.0002795027195141
ECLI:CZ:US:2022:3.US.2154.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.829979679856172,0.000444090113273,0.0491867784144186,12,0,0,0.0005868063465109,0.0007930276370398,0.0002447535471913,0.0007368893180759,0.829979679856172,0.0010032064675408,0.000191971067555,0.0007239452872959,0.0249383295600957,0.0004371034348198,0.000444090113273,0.0001295314311561,0.0001341279756665,0.0003408049974897,0.0078642575970746,0.0026959974688837,0.0007721077381609,0.0037580331502455,0.0002728200229794
ECLI:CZ:US:2022:3.US.2699.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.8456941925352978,0.0003554044141106,0.0490532117409256,13,0,0,0.0005089353696024,0.0010181027509915,0.0002956913565246,0.0009291178735796,0.8456941925352978,0.00086680625961,0.0001476978078761,0.0004376543331061,0.0421653684444228,0.0003571282094625,0.0003554044141106,0.0001009366699073,8.834033915942004e-05,0.0002912288430877,0.0066204555197956,0.0018851110468067,0.0008649208261627,0.0055009414758007,0.0003005813957769
ECLI:CZ:US:2022:3.US.2747.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.8476749129581493,0.0004431549446702,0.0490505916366614,11,0,0,0.0005191779588979,0.001082661007277,0.0002621029997136,0.0009077079870743,0.8476749129581493,0.0008117386440573,0.0001411382592726,0.0004083912475546,0.0416143481538936,0.0003683582102753,0.0004431549446702,9.670160720210126e-05,9.69074145510338e-05,0.0002830985999758,0.0056600819654927,0.001604851324661,0.0008558165564611,0.0056084226988257,0.0002593202773487
ECLI:CZ:US:2022:3.US.2930.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.8490050041076947,0.0004087608505386,0.0490366101531017,11,0,0,0.0006004876130283,0.0010090304368753,0.000258374619138,0.000970324613364,0.8490050041076947,0.000845123607331,0.0001689411461742,0.0003400878263779,0.0418457897253373,0.0003300062586823,0.0004087608505386,9.6020505148394e-05,9.997787743802534e-05,0.0002940725836345,0.0078445188825255,0.0020332789718126,0.0007472899102269,0.0048624654485949,0.0002549239028142
ECLI:CZ:US:2022:3.US.2943.22.1,Usnesení,Third Chamber,Ludvík David,Jan Filip,0.8446782154273779,0.0004004058865082,0.049068463595821,11,0,0,0.0005675932561117,0.0010825409346055,0.0002755624584732,0.0009777382927984,0.8446782154273779,0.0008418766114109,0.0001511122811889,0.0003475150083493,0.0391149099563431,0.000345171289974,0.0004004058865082,9.295204687341776e-05,9.451041137717342e-05,0.0002968488998372,0.0074038503554358,0.0016875201428232,0.0008758861480371,0.004993251840586,0.0002533945883341
ECLI:CZ:US:2022:4.US.2296.22.2,Nález,Fourth Chamber,Radovan Suchánek,Jan Filip,0.7148948260179312,0.2125546896453845,0.0608909389239083,2,0,1,0.0002817534487065,0.003341430036392,0.0003035040885609,0.0002649940774232,0.7148948260179312,0.0008571152069054,0.0005468218897994,0.0070529886165799,0.0098250864083334,0.0004601245266238,0.0003035383169632,0.0002392657310013,0.0001557727841573,0.0004381115482121,0.2125546896453845,0.0033679073274045,0.0002421126840022,0.0021832850448717,0.0015208414667511
ECLI:CZ:US:2022:3.US.1908.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8828812214645206,0.0006991908815621,0.048888653362478,8,0,0,0.0004401759799533,0.0006952686171433,0.0002782942412513,0.000603066518643,0.8828812214645206,0.0010377995770407,0.0001886363255581,0.0006991908815621,0.0280069420834908,0.0003054116069256,0.000459023098913,0.0001429097388166,0.0001212261588373,0.0001872775684394,0.0076131006010545,0.0021650053857363,0.0010476399884663,0.0065323933251399,0.0001205109955202
ECLI:CZ:US:2022:3.US.2092.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8871658378846564,0.0007391290544316,0.048878157639026,8,0,0,0.0004171290281514,0.0006797526013474,0.0002933936882347,0.0006527617133191,0.8871658378846564,0.0010327836527886,0.0001683890755278,0.0007391290544316,0.023805734953989,0.000399307568126,0.0004586044362717,0.0001229323489032,0.0001219443720807,0.0002034048095805,0.0066793433957336,0.0017786462073828,0.0010490705340365,0.00684973598729,0.0001385491085876
ECLI:CZ:US:2022:3.US.2128.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8215026266232991,0.0006901460005993,0.0492076671668921,9,0,0,0.000554170428158,0.0006330193895946,0.0002460826030896,0.0007381132266634,0.8215026266232991,0.0012661908013034,0.0001550671519483,0.0006901460005993,0.033951599766356,0.000406562600543,0.0004811306007578,0.0001444330607136,0.0001587423807309,0.0001805277292864,0.0105931736453544,0.0021606254879663,0.0009425977715051,0.0080489816762968,0.00012461031498
ECLI:CZ:US:2022:3.US.2141.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8879707257961396,0.0005550167308753,0.0488574392732143,10,0,0,0.0004741083446938,0.000616813509675,0.0002692564285117,0.0006641894710836,0.8879707257961396,0.0010156613499838,0.0001821874597535,0.0005550167308753,0.0256754567347885,0.0003280110852902,0.0004571137709756,0.0001328988635526,0.0001406101980006,0.0002030708076489,0.0081838980534846,0.0021805375740338,0.0008633428661025,0.0064104370246216,0.0001385997434615
ECLI:CZ:US:2022:3.US.2300.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8880503212395698,0.0005729121917793,0.0488661166915948,10,0,0,0.0004638452575454,0.0006650495974188,0.0002852166940542,0.0006784571162258,0.8880503212395698,0.0010158197349479,0.000165085156911,0.0005729121917793,0.023451300595857,0.0003748264581327,0.0004610650417718,0.0001219222505701,0.000135099044465,0.0002022097541963,0.0067197856159302,0.0016136330455808,0.0009639969719118,0.0070632330210731,0.0001369236965432
ECLI:CZ:US:2022:3.US.2386.22.1,Usnesení,Third Chamber,Jiří Zemánek,Jan Filip,0.8763611113213351,0.0007538934160902,0.0489328313636517,9,0,0,0.0004419585073009,0.0006996663177311,0.0002597767349067,0.0007673220725005,0.8763611113213351,0.0011344378725928,0.0001881226162742,0.0007538934160902,0.0255795538073787,0.0004421879241213,0.0005106697420547,0.0001327228316503,0.0001538435858673,0.0001676244046513,0.0082426949875764,0.0023875659754161,0.0008080970019047,0.0062521317958619,0.0001358450607015
