true_author,prob_David Uhlíř,prob_Eliška Wagnerová,prob_Iva Brožová,prob_Ivana Janů,prob_Jan Filip,prob_Jan Musil,prob_Jiří Nykodým,prob_Jiří Zemánek,prob_Josef Fiala,prob_Kateřina Šimáčková,prob_Ludvík David,prob_Michaela Židlická,prob_Miloslav Výborný,prob_Pavel Varvařovský,prob_Radovan Suchánek,prob_Stanislav Balík,prob_Vladimír Kůrka,prob_Vladimír Sládeček,prob_Vojtěch Šimíček,norm_David Uhlíř,norm_Eliška Wagnerová,norm_Iva Brožová,norm_Ivana Janů,norm_Jan Filip,norm_Jan Musil,norm_Jiří Nykodým,norm_Jiří Zemánek,norm_Josef Fiala,norm_Kateřina Šimáčková,norm_Ludvík David,norm_Michaela Židlická,norm_Miloslav Výborný,norm_Pavel Varvařovský,norm_Radovan Suchánek,norm_Stanislav Balík,norm_Vladimír Kůrka,norm_Vladimír Sládeček,norm_Vojtěch Šimíček
Stanislav Balík,0.0023654982434782,0.0036091046430020276,0.0003124899585399209,0.0005303349904954142,0.0008341789530590684,1.3352718796728208e-06,7.793608954639442e-05,5.845552654304435e-06,3.891039714815606e-05,9.380085341051617e-06,0.9999999977893004,1.888067397301861e-05,0.00048130657788945333,0.0012245530362127134,2.9922039155063678e-05,0.25517708006756673,0.0010467760185881036,6.839044250650114e-06,0.00046331989304563295,0.04768631741324197,0.04774565731283853,0.0475885174349482,0.04759888548632277,0.0476133503177171,0.04757371234817262,0.04757735667301528,0.04757392691945669,0.04757549996995843,0.047574095071353587,0.12931858482690525,0.04757454705540746,0.04759655184573337,0.04763194096411044,0.04757507234625482,0.06140284022917846,0.04762347385235341,0.04757397418377677,0.04759569574925486
Ivana Janů,0.003718523264676946,0.008109838681795172,0.00033257455322227586,0.1385998524485764,0.007906267119947331,6.395531750960347e-05,0.04317218416105157,2.822305622817835e-05,0.00026648476390393755,0.0012321931870580259,0.0020659220122498786,0.0008306043166180964,0.0005344075990329021,0.006101617080400812,0.00032365619882479204,0.0384111051649328,4.8214951029159825e-05,0.0004952567831156691,0.00022714640858626715,0.05210282566351323,0.05233212870763806,0.051926706501581404,0.059626524192377725,0.05232147645874648,0.051912759862619486,0.05419956288545857,0.0519109049354608,0.05192327478989052,0.05197344175314358,0.05201679157816589,0.05195257398778866,0.05193718808464287,0.052227139652249566,0.05192624340287517,0.05394212780567337,0.051911942743185134,0.051935154741156696,0.05192123225383284
Ivana Janů,1.540342353395576e-05,0.00011738316985982617,0.00017337975732895246,0.9892822063164898,0.00010138664722940314,2.8584402952162837e-05,0.0007702173768087651,5.0501471842208585e-05,1.0918789489247307e-05,1.3395489373128256e-05,0.011032309915801291,0.0006320151939618649,0.0011106248504264258,0.003918643390915328,0.5662254210068699,0.6497923081776961,4.618068160050366e-06,0.17464133439852073,0.06960104866200742,0.0441566383692209,0.04416114168161982,0.04416361462409026,0.11874876918211298,0.04416043526256767,0.04415722040079829,0.04418998099814941,0.04415818820824551,0.044156440343301205,0.044156549705687304,0.04464579748776419,0.044183874268306916,0.044205026158537435,0.04432932913242399,0.0777853642081229,0.08456497551962251,0.044156162126752205,0.052581755510358125,0.04733873681231833
Jiří Nykodým,0.06849369672049904,0.998093461175186,5.511021290063034e-06,0.7910760471239338,0.00023289551482550026,1.1698927047186384e-06,0.00018070898563690236,0.00010904202815199333,0.007334538158959338,5.2643900925093844e-06,2.1708463876122737e-07,0.0004657746444482159,0.017937689676984007,0.01208143265523356,7.614614355485294e-05,1.8524645626503463e-05,2.1501242447917127e-08,5.410310099777329e-06,0.00015351757027755872,0.04861371490998491,0.12316260268007688,0.04539570536963078,0.10013187240577377,0.04540602882275703,0.04539550830146429,0.04540365930153762,0.04540040547601407,0.04572963391717567,0.045395694173634975,0.04539546504827843,0.04541660417057,0.04621709188286042,0.045947223694011614,0.04539891201407938,0.045396296136130936,0.04539545616968007,0.04539570079777549,0.045402424728563685
Vladimír Sládeček,6.6408716023291235e-06,0.06073986216615916,7.30409769754882e-05,0.02882232502350524,0.009679556996746119,0.0010281409295929723,0.00016733028034687818,0.00012049338986867857,0.0335266698109468,0.0006784329101041534,0.003086991409695323,0.0002494900309526678,0.0004485197691557399,0.0031064971785282015,0.005051987582108973,9.915632219730441e-05,0.0003451030130656317,0.33987749385480276,0.0007962646499189896,0.05113621310128766,0.05433812719195714,0.05113960866395757,0.052631173781298286,0.051633249421451685,0.051188475434379696,0.05114443080936798,0.05114203541936034,0.05287935227022353,0.05117057754371524,0.0512939734166232,0.05114863299567108,0.05115881410784409,0.05129497395476929,0.05139486497135057,0.05114094420993139,0.05115352370280662,0.07183442158686187,0.05117660741714281
Miloslav Výborný,5.531064576940909e-05,0.00021368894263427016,0.00031715197539921897,0.09489005010938711,0.0005747422095196506,0.04847357053373856,0.00016360119635908343,0.00012170340226261606,0.0005710280935695551,0.0001091515731082773,0.002508300057208064,0.0002701201963796931,0.38220888465811265,3.942893755992992e-05,0.006251192255462655,0.00038103616993543526,0.05347027525219073,0.0007406407547242514,0.0007309396617957368,0.05080879315300588,0.05081684080040073,0.05082209873686181,0.05586310657913424,0.05083519169941118,0.05332939569154453,0.05081429556311534,0.050812166600822405,0.050835002891965485,0.050811528819190946,0.05093357957192871,0.05081970853935276,0.07445709155511306,0.050807986228986225,0.051124575685493494,0.05082534556941379,0.05359653378390784,0.05084362588334938,0.05084313264700233
Vladimír Kůrka,3.131263699673693e-05,0.0005435387117588436,0.00045133558186931887,0.03637285899983998,0.00013874528694480007,0.00031458010757489627,8.756432474112217e-06,0.000664795514910959,0.003971361422354223,6.57338319737881e-05,0.000638513491371495,0.00027006068818450014,0.00837996144718897,0.0005381658521935276,0.2143757137154042,0.00028801511340374324,0.3418421754689828,0.0004931056417880363,0.0002833928067502521,0.05076096416590645,0.05078697191568743,0.050782289413793175,0.0526396260789721,0.05076641784374699,0.0507753451325637,0.050759819204129995,0.050793130554924605,0.050961359365298615,0.05076271144902284,0.050791795626214116,0.05077308469399613,0.051186523580257666,0.05078669904515262,0.06289533768753078,0.050773996303732104,0.07144575569041088,0.050784410637366315,0.05077376161129358
Stanislav Balík,0.00022342257895827689,0.042111217601265016,0.00012529286576025864,0.8259062683011814,0.0009027537109344835,6.662855938495158e-05,0.0031132414821168036,0.043065377109063385,0.0001224757823492503,0.0021950885246381823,0.0020643428125479966,0.0004943735788678553,0.00047230261012080557,0.0039934500283284905,0.0020882728670283232,0.007910162710214259,0.0002639655642897196,8.346699761322494e-05,0.0049035117017390845,0.04903043433740073,0.05112783214210141,0.04902562323100134,0.11195802899556585,0.04906375355396963,0.04902274726117909,0.049172328338615484,0.05117663953056685,0.04902548512192595,0.049127201339839166,0.049120778588799714,0.04904372098254406,0.0490426385520562,0.04921562929639713,0.049121954065772015,0.04940877076872697,0.0490324222178779,0.04902357273463044,0.04926043894103
Vladimír Kůrka,5.834486016559275e-06,0.011639572608190879,0.0008857773356381284,0.0015913708297908352,0.0019117093951780504,6.880592084653954e-05,2.6690017857003495e-06,0.0002315066205816317,9.912994883853469e-05,4.021043715072336e-05,0.009120088784872844,3.417850279733602e-05,0.0008973438471225154,2.2201331002898047e-05,0.45400418887026567,0.0002483584723080943,0.9811528004051524,0.005546625584769249,0.012109332696770777,0.04697776221281107,0.04752748063597814,0.04701911815152425,0.04705230624266644,0.04706738132538264,0.04698072056304752,0.04697761350568095,0.0469883649810164,0.04698214522933366,0.04697937714582656,0.04740788663818734,0.04697909377016231,0.047019662001839546,0.0469785310968551,0.07397096857825876,0.04698915682864795,0.12531384006794963,0.047238778630466306,0.047549812394365405
Stanislav Balík,0.0033828303958246208,0.010770718810718484,0.00027039391288879907,0.00690190213389751,0.0014888505128652137,0.0041755591879421294,0.0047314558860497,0.006381067412132004,0.00019223481067272023,0.0004006765174518397,0.0027775424727812855,0.0021249668317823763,0.000729915765187894,0.000517553288512819,0.03854390941924361,0.00540665524469633,0.00045851263169125123,0.001955740373236795,0.0028548837860981192,0.05254725841200566,0.05293690926990216,0.05238396266349249,0.052732501735099045,0.05244782914990214,0.05258893065190559,0.05261817279186349,0.05270504396832971,0.052379868539998785,0.05239078782717602,0.052515461815118666,0.05248120268351548,0.052408039770601135,0.052396911451138325,0.05442774291647025,0.052653712545244855,0.05239381799439159,0.05247232222687045,0.052519523586974245
Jiří Nykodým,0.0010642384589522177,0.006614091688769438,0.004260743118146964,0.0014794084443672565,0.0005657432598094375,0.006120369650619648,0.0006580982919903209,0.002808065992811802,0.0011608266373655763,0.0017246157607307743,0.0004379247800756368,0.010094759922894643,5.2095320288883653e-05,0.018332084874172934,5.897780335085551e-06,0.014109478673649,4.645962091821813e-05,0.00114649759905458,0.00013336106836587958,0.05249093598724148,0.052783062858683776,0.05265899196144784,0.05251273317282524,0.05246477602850197,0.052757009129488774,0.052469621638335226,0.05258255098385463,0.0524960062359908,0.05252561125803729,0.052458070489145484,0.05296710329492103,0.052437834524213946,0.053405212483094607,0.05243541208121431,0.05318017875051055,0.052437539001175655,0.05249525402409552,0.05244209609722171
Stanislav Balík,0.0007612213469772107,0.0015613615166831774,0.000605099604779627,0.007331979188165346,0.00636222790509429,0.00512013432397763,0.002187002925721134,0.00375768329151295,0.0006168717194325334,0.0013326396740228439,0.0011092485468817846,0.0014035229723074508,5.172320239889366e-05,0.003306480718134599,0.0006786090875848254,0.02380213480250444,0.00042807664933931756,0.009367785369465541,0.0034463855362606407,0.052468286796699265,0.05251028558081737,0.05246009599575214,0.05281417834389637,0.0527629865523476,0.05269749066985857,0.05254314846899702,0.05262574180754168,0.05246071356565195,0.05249827670493916,0.052486550365561935,0.052501998087836656,0.0524310738473881,0.052602002293479846,0.052463952452018014,0.05369123891560843,0.052450810176442125,0.05292180729329699,0.0526093620818667
Miloslav Výborný,0.0003755657856859642,0.000538199455292942,0.00014366378597860786,0.8487425232330056,0.0003134552480461446,0.0052440164949094535,0.0004722112671116565,0.004736661389910841,9.830784903715739e-05,0.00014487725725401953,0.05443244445420464,0.002705502681722745,0.08945855205183746,3.356742520987478e-05,0.011031470889777524,0.00033905123075706064,0.000613512987060318,0.0052612341380755875,0.00017289628015932097,0.04875467484849695,0.04876260464498653,0.04874336985278073,0.11388259446784656,0.048751646763468624,0.04899261330570224,0.04875938699521961,0.048967762957742876,0.04874115910170709,0.04874342900149579,0.0514627356343032,0.048868402602076734,0.05329721473570263,0.04873800368055176,0.0492769779007336,0.048752894625746376,0.048766277267257865,0.048993456850297816,0.04874479476388305
Miloslav Výborný,0.0010755296920360693,0.0006077369683409251,2.1727197874238747e-05,5.589122263223382e-06,0.0032952246859219965,0.0009796202789456136,0.00030262596928604937,0.00014370050586260446,8.626577470576152e-06,8.461562940231946e-07,0.9709658020620437,7.545972964195414e-05,0.7787406559570929,0.0002481432025664508,0.20982094330282944,0.003199440178354859,0.0004391794129358873,1.1174110756239551e-05,3.477699465748858e-06,0.045373305183593816,0.045352084845325824,0.04532551586609646,0.045324784405396515,0.045474131942894166,0.045368953665202806,0.04533824953616927,0.04533104470638155,0.045324922077608014,0.04532456943199632,0.11967912618426677,0.04532795138625038,0.09874976922601339,0.04533577945018549,0.05590586835524541,0.04546977643415743,0.04534444105299935,0.045325037544502754,0.045324688705714454
Stanislav Balík,0.03721983384277074,0.0004439419078640422,0.0003305211904829461,1.0355697967180424e-05,0.022266941146314168,0.09914689254617999,9.799581596877826e-05,5.398216963494896e-06,9.935212516413534e-06,0.0004357290517024869,0.5260722673801113,8.275344723951509e-05,7.24638674911233e-05,3.142386488363984e-05,0.0008723262631111342,0.9999773008863683,3.8513206658652185e-06,9.968157140862665e-06,3.024962416675748e-05,0.048101797011536315,0.046364943440945335,0.04635968499401298,0.04634484459845204,0.04738788681541748,0.05117476784396756,0.046348906444089136,0.04634461484533483,0.04634482511112327,0.046364562653897594,0.07842729128114653,0.046348199982351006,0.04634772308130465,0.046345821009659324,0.04638480971224346,0.1259741847929641,0.046344543155077154,0.046344826637936154,0.046345766588541185
Ivana Janů,0.00024241072677076898,0.004453090486061235,0.00018222905238166588,0.17669146448662298,0.0001374108483666755,0.018382874988694002,0.0023391737929608215,0.003365561242749653,0.025696282503832903,0.00014122066569231202,0.0010668812374945997,0.0002480361070927175,0.00027913391070832645,0.0013681359159747795,0.011780352291796994,0.0009201172271454465,0.00038101732107932674,0.01452032969724051,0.00014355366340886068,0.05188084470557547,0.05209975889359999,0.051877722523422376,0.06189248055361938,0.05187539750917237,0.05283057554969221,0.05198974066921818,0.052043129680777574,0.05321836337471219,0.051875595145337045,0.05192363656999783,0.05188113655587924,0.05188274997036191,0.05193928116482362,0.052482909475101334,0.051916016608044666,0.05188803623115488,0.05262690864838646,0.05187571617112324
Eliška Wagnerová,7.350460509965592e-05,0.9556190398279408,6.644775507667971e-05,0.77334544621731,0.0007690382073863289,3.980494504839379e-10,0.012206255394652843,5.008580283225425e-06,0.006127503407572444,6.338933782590106e-07,0.0009432631394420223,0.0010895426067724838,1.004825227706565e-06,8.342348347290685e-06,7.729018616943822e-05,0.0004496755924978181,0.0061732247561807905,5.785303919519623e-05,0.000447838685652143,0.04588357326680136,0.11930135743094869,0.04588324947444878,0.09942256636754379,0.04591549793485408,0.045880200755080175,0.04644365804054576,0.04588043053206186,0.04616219490095418,0.04588022981998224,0.04592349825626958,0.04593021641248463,0.0458802468384239,0.0458805834870309,0.045883746963116506,0.04590083658263821,0.046164305547010204,0.045882855122650494,0.0459007522671547
Ivana Janů,0.000357412056742972,0.003044643831351115,0.00010720955278720252,0.10087183544598302,0.00012226345549009497,0.003776204076297707,0.0008452953791861278,0.003115428962619114,2.7687373870640916e-05,0.05764650178502088,0.023467752648386724,0.0025664230454507946,0.011004080782520036,0.0003976776745807795,0.15387012405960984,0.004025931333658726,0.0001683126322243346,0.0794368920592684,0.012672384586926993,0.051351370896702185,0.051489549508071566,0.05133852426231933,0.05678124380647308,0.05133929711328568,0.05152723099698098,0.051376430486728214,0.05149319433159056,0.051334441873330014,0.05437914535183019,0.05255193789049362,0.05146493202200609,0.05190101266628723,0.05135343863300722,0.05987172429255427,0.05154010035790548,0.05134166130008587,0.055577092620571145,0.051987671589777476
Vladimír Kůrka,4.930136780634169e-05,0.00018480841290332913,0.0003880270104257491,0.00042477245007287715,0.007258729337193053,0.012268945749568522,2.806289790099447e-06,8.148224931464273e-05,0.005408527943114393,6.709704492426708e-06,0.005549400778770749,6.330800848959624e-05,0.006215907790223458,9.564270903360959e-05,0.9441850193066204,0.001439103332231353,0.5480578837717399,0.001979138941179248,0.0023558077787350813,0.04685270456675321,0.046859053868481694,0.0468685774673435,0.04687029970547018,0.04719170630146808,0.04742874026278871,0.04685052619724123,0.04685421235234802,0.0471044728652779,0.04685070907463092,0.04711110907336228,0.04685336082034706,0.04714251942432377,0.04685487583423229,0.12043912675968448,0.0469178658177275,0.08104603427618239,0.04694320997872367,0.0469608953536132
Jiří Nykodým,0.013051182322817637,0.0011270321351047787,0.0002661790640448165,0.005446392917853306,0.0005396666532122284,0.1227543933703294,0.0007657242608763346,0.009537868188786219,8.876190842338076e-05,0.009655629217998864,0.003999022704319475,0.013495919185240715,0.0002740825152735864,0.00042736319593620356,0.006668206569745952,0.0731612089954508,2.7139879848105145e-05,0.001205354024841017,0.00026859684605637764,0.052565839779297206,0.05194275904786485,0.05189806320525608,0.052167603807487424,0.05191225862249128,0.05866068177480784,0.05192399510999508,0.052381483511805035,0.051888856415245335,0.05238765237243363,0.05209215258772084,0.0525892229452438,0.05189847338068838,0.05190642902372114,0.05223138185251485,0.055822471400414624,0.05188565901716866,0.05194682746223246,0.051898188683611415
Eliška Wagnerová,3.6230615771324934e-07,0.9856135700535473,0.012252288283429476,0.972661015709501,0.031941768448024495,0.010519245435642864,0.00017052062890557496,0.00020523187394738557,0.028988073162224556,0.0004447452256665651,2.8090583150706686e-07,0.07576681231630156,0.000563088093099633,2.307551597252642e-05,7.778177599674399e-10,0.00012428491308289676,0.0010474301068796874,0.00013275861161419564,9.742354216772483e-07,0.044462985668084,0.1191365444964137,0.045011093710455655,0.11760337261033857,0.04590612114487261,0.0449331551114025,0.04447055205887357,0.04447209571389417,0.045770728503994176,0.0444827486503059,0.04446298204878261,0.04796269447616719,0.04448801317783599,0.04446399557667557,0.04446296959345751,0.044468495978598636,0.04450956581072909,0.0444688727928242,0.04446301287629442
Ivana Janů,1.94132929645103e-05,0.03488856822650326,6.873732930290226e-05,0.016717614969316376,2.460348157189446e-05,0.14113775131431228,0.0050447084191128765,0.0028440756149883894,0.007827806337343065,0.0015000270822616653,0.019548587629904003,0.0009420127112367068,0.00035711845827764377,0.0005791233357859365,0.03453390577452925,0.002023749898785792,0.0015070948571855646,0.016830090371723342,2.475771884016716e-05,0.05181820399493222,0.0536569321275659,0.05182075994094333,0.05269073942807285,0.051818472941882195,0.05967181832117462,0.05207926115817309,0.05196477983952717,0.052224404722175044,0.05189498356872512,0.052840116812741686,0.051866033500138034,0.051835706225209006,0.05184721528230623,0.053637905402684025,0.051922169273948875,0.05189535035208484,0.05269666617349344,0.05181848093422252
Jiří Nykodým,0.01857955964129444,0.2564691244436133,0.0007695606590712805,0.3632021062675762,0.00048122591066940653,0.00448171583445497,0.0003885552600843371,0.0012529005123444207,0.00010415839575573267,0.00012157107688280543,0.0001944100315613666,0.006294094985074454,0.0004147007388855274,0.0025029995755120452,0.00333216674462642,0.0022754257453101363,8.100280341177996e-06,0.0007271343723729022,0.003309698370549168,0.05151528899470521,0.0653507033022556,0.05060592368489268,0.07271161834333581,0.05059133434202768,0.05079412983549778,0.05058664622738892,0.05063038945678629,0.05057226158939487,0.05057314219572664,0.050576826024700476,0.05088627153000689,0.05058796885676579,0.05069372203696587,0.05073577303820473,0.05068218678508524,0.050567403946566086,0.05060377670901023,0.050734633100683324
Jan Musil,0.00043838041646042267,0.0005005656466536242,0.0003839645706405186,0.025502662791391087,8.701548257579368e-05,0.8200717640746475,0.000646815461647832,0.005277084001780363,0.0005751905788758074,0.0009262051256159515,0.025311226007044937,6.697743552425725e-05,0.006507366052414265,0.00036012225303415005,8.016755592258484e-05,0.019349244868370485,0.0012956161704112132,0.00560305578326732,0.00045982203208412445,0.04912556232950851,0.04912861730889665,0.049122889193214114,0.05037241981541427,0.04910830436164848,0.11149869654954259,0.049135802885520816,0.049363842382451305,0.049132283665432604,0.04914953283889202,0.050362777604311466,0.04910732033699406,0.04942461120541588,0.04912171800365023,0.049107968072733585,0.05006340897596094,0.04916769257316593,0.049379936225020515,0.049126615672225926
Ivana Janů,0.013211140418161937,0.31039158052844756,0.00021835542610460586,0.9371689484942674,2.3855927534868774e-05,0.008293579018310909,0.0022278443024957976,0.002019832187380222,0.0004003991718009914,2.8407453949774778e-05,3.6183098818372987e-06,0.0009648577642467963,0.031149169271903473,0.0026497234028762424,0.003077377186311173,0.0001676377012308693,1.3369838744554445e-05,2.160044640690773e-05,0.0001193736394121822,0.048293904070168966,0.06500640367216384,0.04767049046758205,0.12166400050809319,0.047661219482719716,0.04805699880716527,0.04776638010021662,0.04775644514779162,0.04767916937217215,0.04766143641451284,0.04766025494294298,0.04770608988604785,0.04916801801671571,0.04778653598905691,0.047806976452379094,0.04766807279007199,0.047660719705560725,0.04766111198385987,0.04766577219077866
Jan Musil,0.0003079702729420758,0.0009841641209679453,0.0032403176893161683,0.014077410651462395,0.0008867031936854293,0.9424832998821071,0.001374165753138656,0.0019447532376457544,0.003999545084570891,0.000702992717903004,0.01174105139426333,0.0005251632140176514,0.00034878001802594633,3.728900307744191e-05,0.0031652482786375907,0.002032231337112127,0.00013481419235000032,0.02933015791076508,0.00017027767513462508,0.048459893432453015,0.04849267279562089,0.04860220322466039,0.04913177414095823,0.048487946885063374,0.12432658407366097,0.048511588705537616,0.048539276709369576,0.04863911736015657,0.04847903995944423,0.04901711865597786,0.04847041972230837,0.048461871108704736,0.04844677802208926,0.04859855482285004,0.04854352301877241,0.04845150303368558,0.04988691300548952,0.0484532213231974
Jan Musil,0.009622733429990857,0.0007112719105203729,0.0008175515241514591,0.002113547092566098,0.0011628371892371187,0.9284572987324198,7.634818122355174e-05,0.00024377486307261036,0.005581837438853341,0.001944806576971661,0.002013281074757579,0.0014932131195039228,0.0004404767164585511,0.00016326920360042614,0.0035764809419629156,0.001022860180265102,0.00015774515287918586,0.005228471346002076,0.009904618258711856,0.0490678088331073,0.048632485507278375,0.04863765442371836,0.04870072947197267,0.04865445120825184,0.12298197015310584,0.04860161738870259,0.04860975527746532,0.0488699309922462,0.048692512379069484,0.04869584668855686,0.04867052812339805,0.048619317846877765,0.048605842074579526,0.04877202755708272,0.04864764118033333,0.048605573574184165,0.0488526650664496,0.04908164225362002
Ivana Janů,0.0012051719264448532,0.0008937880108408272,0.017242716001317063,0.41131208617135956,0.004155317844878406,0.0030546160217718556,0.00012914619905607565,0.0001333930645760548,0.00047752508817240153,5.458400360197435e-05,0.0006574238760157661,0.0008693631568326388,0.00011543044458555394,0.0006547135111327608,0.011457249612753332,0.004420363275782179,0.003515135399012547,0.050529660566384055,0.0011950052333774422,0.05105301405773508,0.05103711944510618,0.05187837974971648,0.07693581466064536,0.05120385028382112,0.051147521118957984,0.05099810924594079,0.05099832582851243,0.05101587900571178,0.05099430685671041,0.051025057526083266,0.05103587288613832,0.050997409773192816,0.051024919229746606,0.051579105682175934,0.051217423429054124,0.05117108096799822,0.053634315232703754,0.05105249502004945
Jan Musil,0.0010273346041987446,0.00046201707065398814,0.002019010455461595,0.014818858115180415,9.621952744482684e-05,0.9965732657922961,0.0001793920364158807,2.1543988333568652e-05,0.006198870349207943,3.697888128279164e-05,0.0030301325707993215,6.003592975766712e-05,0.0004824785864131192,0.00014349723279447223,0.0005372756383798733,0.0013774166009970395,0.0004446075665616501,0.003079614009632532,0.0005170587643517159,0.048257054978252355,0.048229782128592295,0.04830493407067344,0.048927203851357515,0.04821214301914828,0.130593306739716,0.048216153110808437,0.04820854288579924,0.04850726448908612,0.048209286985240456,0.04835380095882456,0.0482103985619222,0.04823076899313572,0.048214422432522504,0.04823341196950363,0.04827395186189355,0.04822894247931191,0.048356193633665064,0.048232436850546845
Stanislav Balík,5.10070182646849e-14,0.9999999999988562,5.154300811685938e-06,0.07229404744783838,1.3058791645526553e-09,6.725003845501999e-18,2.0548667900744433e-05,2.965637893384087e-08,0.9999999971470588,1.3185658864073027e-08,5.210919401062194e-09,1.5214553138347623e-10,0.9999999855669599,0.0006448352939305559,2.358983502676026e-12,0.9903681274963785,2.589306073707693e-08,0.00012183331935846243,6.07807372089283e-07,0.038576026959503,0.10486051309803796,0.03857622579246052,0.0414681253286248,0.03857602700987666,0.038576026959501034,0.03857681965361233,0.038576028103526325,0.10486051279899701,0.038576027468151364,0.0385760271605176,0.0385760269653702,0.1048605115847019,0.03860091016510651,0.03857602695959203,0.10385535853654303,0.03857602795835245,0.03858072709122368,0.03857605040630173
Ivana Janů,0.004507054132139875,0.0010673112666302398,9.098360014120879e-05,0.4756538186293289,2.004545564510953e-05,0.00034730457931555906,0.0017522445078661918,0.013478535261116014,0.49740183521590053,3.1257845433432316e-05,0.0006471134172300168,0.0007823363357444162,0.0014448085789075821,0.00035404487995794833,0.0002420232674673404,0.0001324143153682019,8.45208361317814e-05,0.0003562875792445459,9.933253408564366e-05,0.04953472310420861,0.04936462910134259,0.04931645656812002,0.07934620859143827,0.04931295827428066,0.04932909903075195,0.049398452158701235,0.04998112237495873,0.08109073245965982,0.04931351119349021,0.0493438905478107,0.04935056342385415,0.04938326763392655,0.04932943152483039,0.049323905871869786,0.049318499826514636,0.04931613784852934,0.049329542156035334,0.04931686830967708
Ivana Janů,0.0012548404487816164,0.008769959494056782,0.00014947638337058398,0.7423291372803451,0.0003830908052568983,0.0008034294776420488,0.000910331169364682,0.0008340476097616371,0.0004261109077535215,0.00023273015024057638,0.00012108833130941182,0.00196062999192508,0.0013246271824964425,0.0008322728882167748,0.012439328243153261,0.0425262503148953,0.0010237547113747063,0.00018181859636291468,0.001795798779922997,0.049621562964075654,0.04999587967258666,0.0495667433748893,0.10411538687237111,0.04957832423366275,0.04959916830112712,0.049604470819545596,0.0496006869582643,0.049580457144131576,0.04957087016476975,0.04956533629157014,0.049656597706453184,0.049625026011712724,0.049600598930934624,0.050179669982033,0.0517123631956714,0.049610097453415825,0.04956834649898501,0.049648413423800476
Jan Musil,0.005637026702316129,0.0009738109845428116,0.00018007581061131356,0.010684912489500695,0.0003654936337296353,0.685294705512095,0.001229729999395409,1.098630366392898e-05,0.00016722605151066287,0.02234757302036161,0.005973246854637141,0.0014973278962597436,0.001216007571909319,0.0023542010334333873,0.009571335625856027,0.0006647541120555112,1.678758763949537e-05,0.0011108423781846352,0.012376867071577993,0.05012923403847944,0.04989601480481315,0.04985642629629786,0.05038292043780462,0.049865671423409356,0.09891511226707543,0.049908785777864784,0.04984799681044614,0.04985578565734637,0.05097395917822595,0.050146091330905515,0.049922143051083404,0.04990810091287005,0.049964938326856646,0.05032684641044655,0.04988059648122015,0.04984828599367007,0.0499028525937442,0.0504682382074401
Miloslav Výborný,0.0002556315729214646,0.00018408174703057648,1.5454854445047036e-05,0.0023383276421538265,0.00020503243160912513,0.030319115966450746,0.0005122983865942903,0.0006034737991412246,0.0009268505907650015,5.2672231900829125e-06,0.00807114513127015,0.0003980640823964578,0.14831837735552433,0.0022990484552424416,0.45176032437371355,0.00047444282397038096,1.698109760395962e-05,0.0014797610637611435,0.0005419246436476307,0.05056876409972652,0.05056514604289688,0.05055662011831681,0.050674193216236924,0.05056620542841968,0.052112120444340264,0.0505817450891027,0.05058635711082683,0.05060271820994656,0.050556105068737124,0.050965533419547925,0.0505759672486674,0.05863881334957533,0.05067220281422094,0.07942703235624615,0.050579830324926314,0.05055669728007129,0.05063070471911094,0.05058324365908331
Ivana Janů,0.00011183384444300524,0.001981031757066578,0.0003080362854348957,0.07011718165202362,0.0009338969198247482,0.0014512658685123623,0.0024275096552137036,0.001856925562989187,0.0015226733005361114,0.043684115349112505,0.17061240783601023,0.004856240274069643,0.0003327602557552954,0.00013082877417995827,0.0066223768254457535,9.277749875365651e-05,0.00035385483080421163,0.0044430995934702155,0.0012438757939410869,0.05173338341863368,0.051830173782924864,0.0517435346305549,0.055484773681545745,0.05177592900808978,0.05180272319669094,0.051853319976723544,0.05182374173645495,0.05180642242820099,0.054037355111345,0.06135053313742873,0.051979410780957525,0.05174481395198427,0.05173436609994972,0.05207129463408854,0.051732397578788857,0.05174590549835838,0.05195794040725811,0.051791980940021395
Miloslav Výborný,0.007818222765418369,0.7144267474497561,0.00010067559273462484,0.7859723496907713,0.0003050857586445026,0.01098613698364617,0.003623960177634585,0.00011651549476910454,0.00010500309893915372,0.0029334517901365765,0.00015417231274987903,0.00021580127773569667,0.006635504673984283,0.0008393979874246675,5.712672784235291e-07,0.048728301676137814,0.0008235062284121967,7.139343316557802e-05,0.0013091918426352245,0.04726435940180821,0.09580980564731387,0.04690099840983234,0.1029157443425145,0.046910586430609705,0.04741432625361542,0.047066535420303146,0.046901741322936286,0.04690120137463312,0.04703404680094793,0.04690350752652686,0.04690639823022455,0.04720849203304991,0.0469356580280329,0.04689630365201,0.049238044622355176,0.04693491214379315,0.046899625067420264,0.04695771329207286
