doc_id,judge_rapporteur,formation,prob_David Uhlíř,prob_Eliška Wagnerová,prob_Iva Brožová,prob_Ivana Janů,prob_Jan Filip,prob_Jan Musil,prob_Jiří Nykodým,prob_Jiří Zemánek,prob_Josef Fiala,prob_Kateřina Šimáčková,prob_Ludvík David,prob_Michaela Židlická,prob_Miloslav Výborný,prob_Pavel Varvařovský,prob_Radovan Suchánek,prob_Stanislav Balík,prob_Vladimír Kůrka,prob_Vladimír Sládeček,prob_Vojtěch Šimíček,predicted_author,max_probability,prob_rapporteur,rapporteur_is_trained_author
2-2385-21_2,Kateřina Šimáčková,II. senát,0.0011502106153329665,0.00029406752618641927,0.0004015296016289877,0.08996847534574244,0.0012260886725181095,0.006936941363687395,0.0008603769020120673,0.00022031273737189313,0.0004921216636729037,0.00021027901449351667,0.004971905227278331,0.008386204056472203,0.0013807790978373248,0.0033504193389049066,0.865385667706951,0.0011244311184371964,0.0009421206398847857,0.027553161325932652,0.0016324004648578256,Radovan Suchánek,0.865385667706951,0.00021027901449351667,True
2-2398-18_1,Kateřina Šimáčková,II. senát,0.0007292524377854205,0.00025118978828541695,9.022088120813885e-05,0.04581070154210064,0.0025594479819780855,0.0030222433424500306,0.0012780869430290781,0.0046401255314103326,0.0007835798837753201,0.0003908989209075796,0.015646974408130794,0.00032031507875613074,0.004043017315507957,0.000994377791665001,0.2661449965116595,0.08955443762795522,0.0013423201323682363,0.15339384643715823,3.96156157702132e-05,Radovan Suchánek,0.2661449965116595,0.0003908989209075796,True
2-2461-08_2,Jiří Nykodým,II. senát,0.023803339768324078,0.0012408903261977404,0.0003614474367900406,0.1271959035329411,0.0007190824644494695,0.060141028099798884,0.010942104369812921,4.478150081292354e-05,0.0004495266754215865,2.640021800454363e-05,0.00024031571155763246,0.003209858786002993,0.0011549926016315801,0.0042610429729655315,0.0014743833206525992,0.025055280838187165,1.0841738844318951e-05,0.0003499293392480669,0.0011477620845455562,Ivana Janů,0.1271959035329411,0.010942104369812921,True
2-2533-20_1,David Uhlíř,II. senát,0.0005167560403591,0.001114427628219261,0.00012009813078051473,0.23537295932525298,0.00013672423788318102,0.29200532386486283,0.005544426681705234,0.007931689539947535,0.0009185223768781727,0.12141698704631372,0.05923176301761398,0.00033489187955340605,0.0003978981725727077,0.00016718879788718945,0.008669847456359459,0.021201801830334523,4.728431813140591e-05,0.013388525444981574,0.0002893783979367032,Jan Musil,0.29200532386486283,0.0005167560403591,True
2-27-2000,Antonín Procházka,II. senát,0.0007381645245640897,0.0010207985807918656,0.0007900937604051639,0.907977941240146,0.001577575644911174,0.007068700937331,0.0002214803378661631,3.8122566378432576e-05,0.0006446409081514876,8.992322887593855e-05,0.0004202081171220989,0.0053600893991331226,0.0003882633326147235,0.040179479471047275,4.1855131476426485e-05,0.058612635791316356,0.00019755162788432168,0.00010503219599231425,0.00011931464130730806,Ivana Janů,0.907977941240146,,False
2-274-06_2,Dagmar Lastovecká,II. senát,5.375881291006755e-05,0.0040578247089875655,0.001672037832908628,0.05050303565295104,0.00017546906056346997,0.0007906628168316901,0.001993279017809597,0.24249878853073162,0.002752748996736083,0.00038822994164621464,0.00034548693108394,0.0007142548825835476,7.850048785187693e-05,3.332846719729048e-05,0.4441282779396164,0.49590879944629773,0.0038745683045779845,0.0030716252205813662,1.0793286524190631e-05,Stanislav Balík,0.49590879944629773,,False
2-2766-14_2,Vojtěch Šimíček,II. senát,0.0009907097122333931,0.002012366489995235,0.00025143801040044297,0.00836357634161851,0.0010921559993673825,0.004967892461666567,0.0028616840579042424,4.3676020976214316e-05,3.294705907756318e-05,0.0002986815661596216,0.0005902131704858565,0.00040482684747294794,0.0019085612408302624,0.0018425441240630467,0.04581715718742083,0.07008471396527337,8.495650323408836e-05,0.013629103276407907,0.06764966646695271,Stanislav Balík,0.07008471396527337,0.06764966646695271,True
2-287-96,Antonín Procházka,II. senát,0.006870256312458237,0.003264491330123746,0.011412505848572594,0.012568018777972388,0.0004207985516276849,0.030249727445917595,0.008186800775635673,0.000939333744476134,8.283584456022903e-05,3.0212544031532292e-05,9.813838031008572e-06,0.001836591325218668,0.0003605950787218424,0.011217573052791181,0.0006575420682912531,0.016728639842169716,2.6510690043676667e-05,0.010516973108836532,0.00020944995698725673,Jan Musil,0.030249727445917595,,False
2-2888-18_1,Vojtěch Šimíček,II. senát,0.0003056071004715495,0.001770514730040564,0.0002192818650523259,0.00017773703285677345,0.00037933280772804327,0.0005220469069487655,0.0006950040010962208,0.00029203854002401774,0.0005114049476557345,6.471520946543338e-05,0.0008839891075383533,0.00038486516501586823,0.0009026535366359349,0.015229897026654097,0.2766972119674784,0.007631923492444492,0.00014468854594926748,0.005647015251523026,0.025728285218969263,Radovan Suchánek,0.2766972119674784,0.025728285218969263,True
2-298-13_1,Vojtěch Šimíček,II. senát,0.0013499118826946236,0.0017436027488884356,0.00041452506611462994,0.0004872561596341188,8.395885266754501e-05,0.00042239404131514963,2.225358644734115e-05,1.1211116916986824e-05,0.0027744959569205056,6.3325387822196e-05,0.004584999140435526,0.0005151739634604249,0.0011976246082772703,0.002967212989897254,0.012037003921843236,0.0017538092541239851,0.00034358308101646264,0.0004398973632465919,0.061694219151063594,Vojtěch Šimíček,0.061694219151063594,0.061694219151063594,True
2-3120-10_1,Stanislav Balík,II. senát,0.00011356658797953259,0.024639187045272123,0.0008407591028431379,0.0211579123649572,0.0002507058548069429,0.0039912566104106095,0.014563100653537792,0.029646534992404713,0.002736937174674254,0.000938591045414786,0.005658597029619612,0.0024345575535721425,0.00040307801041441826,0.0007575526443666152,0.0012701042736500022,0.005693884687465074,0.0001936629980307767,0.08063264396170511,3.3896655999851644e-05,Vladimír Sládeček,0.08063264396170511,0.005693884687465074,True
2-3212-18_1,Vojtěch Šimíček,II. senát,0.001954327347970994,0.0003983261376510612,0.00013597904850245622,0.008429806431293476,0.0005906429110943461,0.015031560378126451,0.00394931314099252,4.205829751838998e-05,8.152150905156912e-05,0.08170406474949043,0.029603317844805545,0.00011920103309562705,0.0007115863894891216,0.0005111365808312828,0.002400443742307641,0.016334531690037835,0.00048281431412304607,0.007686631906594686,0.7037375181344031,Vojtěch Šimíček,0.7037375181344031,0.7037375181344031,True
2-3246-09_1,Dagmar Lastovecká,II. senát,0.0001614242167577448,0.003692747653205888,0.0003640985745505151,0.07733681113071364,0.00023676078114127583,0.002308846085110751,0.007910031286809872,0.039038380986472575,0.0007283394854483614,0.0017717188875132118,0.0011246661846314155,0.002682321026340533,0.0006435844208888561,0.0033269034069987507,0.009749450143002911,0.021411663773623534,2.3787002400169437e-05,0.00016605332891304547,0.0001335351947747023,Ivana Janů,0.07733681113071364,,False
2-3374-11_1,Dagmar Lastovecká,II. senát,1.5804931640407117e-05,0.0002630957333507251,0.000525305654066029,0.03797192007766956,0.0003063499862365233,0.0015826832424456977,0.004595742102310386,2.6182372246679154e-05,0.10882399393031225,1.623463280197623e-05,0.03206031318736715,0.00019774884967016095,0.0013576316877317045,0.003339099502223304,0.015296671788305509,0.07169733702926133,5.854538214773961e-06,0.004106972292640892,0.006224332409190511,Josef Fiala,0.10882399393031225,,False
2-3383-14_1,Jan Filip,II. senát,0.00024474804559089297,0.0011134545013254417,1.5315349903649778e-05,0.0006726283515573253,0.00026220966562924786,0.0010619062699974717,0.0002870207757768976,0.0013024723791413312,0.0244311783123957,0.0011209202533325304,3.01989605933824e-05,7.699763967266984e-05,0.002307967307590055,0.004749082127362977,0.9849918064104509,0.0031852027212489367,0.00010699738706692516,0.01251758522695445,0.00017999273750592625,Radovan Suchánek,0.9849918064104509,0.00026220966562924786,True
2-3447-21_1,Ludvík David,II. senát,0.021350635926115222,0.003229999157699291,0.0006435051362665494,0.0010419067907822934,0.0006363684662253678,0.010508688973461456,0.0009399706503766185,0.08664367245893817,0.0016882119732429387,0.0009449353320191425,0.6008814732694382,0.0007969180068655104,0.0006890815743422441,3.211249873750772e-05,0.002140019587685772,0.0004418221273243193,0.0024049492763299637,0.4463425915491434,1.4823286006089415e-06,Ludvík David,0.6008814732694382,0.6008814732694382,True
2-3528-13_1,Jaroslav Fenyk,II. senát,0.001069031905317785,0.00031357361489020157,0.00048716743727435127,0.0008166541577927492,0.0001975693484449391,0.004429148529946607,0.00047082159393002876,0.0002774319671852736,0.0023726202826694943,1.493654099548475e-05,0.0006573487104888734,0.004410534908684487,0.030587314455763858,0.00046776525130424963,0.36275846526382477,0.013047752544158386,0.0015648080819037865,0.0012743126616455206,5.2655608329791566e-05,Radovan Suchánek,0.36275846526382477,,False
2-3608-10_1,Eliška Wagnerová,II. senát,0.0027453671090149853,0.0027499730627322714,0.00014114169042228546,0.002609464883291888,0.0003365707492713283,0.0014875885923258518,0.021617150188256395,0.0015623541870837681,0.0038386213881237904,3.9021180996687e-05,0.0057428130501838036,0.000233342787605094,0.002313322404904187,0.00016546047183295295,0.7319475442455631,0.003307335883241288,0.00015285390416207387,0.019117242136159514,0.00011859408868006039,Radovan Suchánek,0.7319475442455631,0.0027499730627322714,True
2-3634-11_3,Pavel Rychetský,II. senát,0.0053078271298677565,0.0017104819212227335,0.0007293443488022871,0.03882102636760349,0.00026568731007900053,0.017692271263971392,0.00043181001044612354,0.0001722518795489585,0.0006290325219478583,0.0001300785501502424,0.0004478068548068038,0.004250268582040755,0.00048370235911783483,0.0009485440982911809,0.18341124758599206,0.0031332392326657143,6.956993164964325e-05,0.00019018050776501344,0.008405320515811365,Radovan Suchánek,0.18341124758599206,,False
2-3647-10_1,Jiří Nykodým,II. senát,6.367933207701347e-05,0.14788608014424534,0.0011297592202732212,0.035050223468564824,0.0008986567320226727,0.006600028212529713,0.0024915851814393546,4.736990526897548e-05,0.00021223381467147846,0.18008714865407546,0.05119852025182415,0.0049167237392657385,6.563759303546563e-05,5.7524435340433157e-05,0.19095073169315666,0.0004059480029766986,9.28917838822053e-05,0.0008279852095111423,0.0006099827117709999,Radovan Suchánek,0.19095073169315666,0.0024915851814393546,True
2-3694-13_2,Vojtěch Šimíček,II. senát,0.000604723315242559,5.0541989186874836e-05,0.0003753598932662912,0.003381601465358716,0.0033934704908548993,0.012281398748103087,0.0017855648919555393,0.0001599864250577408,7.148760403479141e-05,0.00035459736496692886,0.05935219539018427,0.004334778953574912,0.0005408013846033554,0.00013887981120808986,0.08291087265073835,0.004565540292554061,0.0016427569829625805,0.0032675080566584996,0.0547924945085357,Radovan Suchánek,0.08291087265073835,0.0547924945085357,True
2-431-11_1,Dagmar Lastovecká,II. senát,4.831105026210596e-05,0.0007636407115790087,0.00036113877070807483,0.0415784793667089,0.000617302037878669,0.002404142391965686,0.00041714641961453476,0.008498076730118691,0.0017887258788213962,1.001884049156384e-05,0.011507435783660227,0.0007987770906197221,0.0038525186041247455,0.00031622662120068065,0.774590242096332,0.004781765027147471,0.0019152718570776665,0.03871723567337811,1.3728563326295502e-05,Radovan Suchánek,0.774590242096332,,False
2-528-02,Stanislav Balík,II. senát,0.0031956052087198025,0.001097733220121535,0.006467724869364548,0.02413710391906502,0.0006061153138615156,0.001078450751368614,0.44746665127005547,0.0071164745406405525,0.0022447769955751587,7.704300621358933e-06,0.0003714699704711899,0.0025799007925602566,1.991303224181203e-05,0.013767092789452854,0.021487541250684094,0.004960800310083556,7.236931175415223e-06,0.008460795011607814,0.0005948050363130623,Jiří Nykodým,0.44746665127005547,0.004960800310083556,True
2-546-02,Michaela Židlická,II. senát,0.008268659207468679,0.0005444533656696503,0.00022300001544312567,0.4293345200166273,0.00015559917772603628,0.018898941585459104,0.008599689211228119,0.00019092381315967058,0.009549094272832511,0.00043507162627631557,5.5684913533287066e-05,0.0003195968794306804,0.004408995138876621,0.0022639238549558237,0.00133995390080843,0.07695862916003962,2.729862297096761e-06,0.0027853863952605165,0.0005965094470330619,Ivana Janů,0.4293345200166273,0.0003195968794306804,True
2-549-06,Jiří Nykodým,II. senát,0.007487082738400893,0.08580243242216365,0.00017481501634902366,0.010309787020147461,0.0003907052736322561,0.028180409838158744,4.180206907614201e-05,0.00033105939285790997,7.23774952636621e-05,0.001564650516126742,0.0010695664908014647,0.0011486372939501475,0.01434620916105434,0.0023320149363568986,0.001793656566133191,0.00030194137556954656,5.368846904259709e-05,0.0020454408664559868,0.0001388524888490382,Eliška Wagnerová,0.08580243242216365,4.180206907614201e-05,True
2-597-02,Michaela Židlická,II. senát,4.911451474320203e-05,0.18642567063618876,0.00028008781144763493,0.33596119264608754,0.00031151466845118545,0.0021951035919388663,0.0033122919112448753,0.000147666001347856,6.044534662226556e-05,0.03709252727124143,0.00649798346240254,0.019299678565244074,0.0011518729700914368,0.0029479903481442397,0.0003384346730686419,0.005761269939892027,0.00011834703599533539,0.006927740992138305,0.0014692591370159304,Ivana Janů,0.33596119264608754,0.019299678565244074,True
2-623-2000,Vojtěch Cepl,II. senát,0.012952516148573316,0.005482904263947386,0.0023833794567167336,0.062130445963338395,0.0005268505714353273,0.009517713843852287,0.004965841304398277,0.0002466897859703411,0.0006785769086309308,9.423992084394214e-05,0.00026794218973228616,0.0015861272623622635,0.0012294445060667776,0.043947083531178814,0.008082221415241665,0.09885407963787243,1.2436409127476732e-06,0.0012415969085388875,0.0002576685320475136,Stanislav Balík,0.09885407963787243,,False
2-657-22_1,Milada Tomková,II. senát,0.0004985127777060835,0.00013842218600088136,0.0003335014060708051,0.17656677977401444,0.001082761197439912,0.0032434409543429144,0.01297866508110128,0.003612611742861828,0.0020353559294067776,0.002865910010979533,0.019116653223051106,0.0028462858454674483,0.0004242949414824176,0.001626531128479535,0.001770489428492265,0.011136878234798963,0.0006181887615949442,0.8117110953047106,0.0002662845496045476,Vladimír Sládeček,0.8117110953047106,,False
2-658-14_1,Radovan Suchánek,II. senát,0.00019255688332013004,0.0007259255905794489,0.0009295723305538672,0.12923312260700548,0.00044157344026232205,0.000852883223578815,0.0016507921635728526,0.0007667691139142626,0.0011199942696578618,0.00018225354563194005,0.0005819809085761376,0.0005928538468514692,0.004935144563922638,0.00015140944750364894,0.6496005849434803,0.02931189642615095,0.0023552465668546588,0.004825526346998417,4.014601637787377e-05,Radovan Suchánek,0.6496005849434803,0.6496005849434803,True
2-715-04,Dagmar Lastovecká,II. senát,0.0013143349636233345,4.860235704487347e-05,0.00018476605369993252,0.9262056435311667,2.999049968563862e-06,0.18194146740826284,0.009973754087105971,0.0003981619080547405,0.0015015649900840407,4.140255249618449e-05,0.0004568005690799565,0.0008263336951100815,0.02103320487820497,0.011418759688706401,0.0037485867150851785,0.008656748777473808,5.369202271155828e-06,0.000411499890235013,0.003443242963837375,Ivana Janů,0.9262056435311667,,False
2-725-18_2,Kateřina Šimáčková,II. senát,0.0006370887962843973,0.0042067668765734985,0.0003985641523412959,0.1379658590567228,0.006419036130542081,0.058475659133813515,0.0008456941442373381,0.0010024618634926533,0.00012452683844014608,0.09911468928755554,0.021738523124139358,0.00030720127360925803,0.0010747577283318184,0.00035080121813842554,0.06930008564843017,0.002065068688193402,9.205124125466901e-05,0.03998546737279109,0.00013308448401582222,Ivana Janů,0.1379658590567228,0.09911468928755554,True
2-773-07_2,Jiří Nykodým,II. senát,0.0008344987045549271,0.0004236026506270434,0.0005273218038102546,0.02674885294699536,0.001720136184386005,0.0020898494783577787,0.00073190054716653,0.0009646049578771937,0.004652723372858962,0.0009273870848064094,0.00016227168101475866,0.0020195961538812977,0.00010274071828644192,0.0011528319527219786,0.026421771576108425,0.01139535730356484,0.00039451371735846975,0.013040882463019337,0.0010344921234506496,Ivana Janů,0.02674885294699536,0.00073190054716653,True
2-775-06_1,Dagmar Lastovecká,II. senát,0.0034790407841882947,0.0032357533573711683,0.002384617248508165,0.9208732619362263,6.682147750063294e-05,0.01824582961813926,0.00015057254562883643,0.0001039091636896442,0.0012310525332050008,0.0001290690711963838,5.869743272389902e-05,0.0028982491024134027,0.004343013987355502,0.002946585187647113,0.0007344342827793095,0.12347943490007467,0.00024229944023970707,0.006685589735475942,0.0006853014428310078,Ivana Janů,0.9208732619362263,,False
2-87-04,Jiří Nykodým,II. senát,0.00019963175559557903,0.016998135735587155,0.0002788457524768763,0.632915354185349,0.0011161927585111567,0.06829357301996831,0.007954840995822663,0.00011838882134525302,6.903590698667123e-05,0.000312917680266145,0.0005158649756876123,0.001264979621070326,0.0023675302610477486,0.009140042814659645,0.000414779266914249,0.0002473283765353021,2.7271565040208755e-05,0.0003167092918828305,0.002427518447629695,Ivana Janů,0.632915354185349,0.007954840995822663,True
2-96-09_1,Stanislav Balík,II. senát,0.0001016162614324774,0.00045924893971623906,0.005329328722120292,0.8384447491866618,2.667932599061216e-05,0.0008488454547601012,0.010947657533265001,0.0007028670888610865,0.0023934525526020166,6.16660748994355e-05,0.00022630020880809215,0.00018864443285158052,0.006319583076364696,0.0002685364548531867,0.19703250277206447,0.17939970525304028,0.0013343219457032929,0.0031019739850648947,0.0004705152645819427,Ivana Janů,0.8384447491866618,0.17939970525304028,True
2-96-97,Vojtěch Cepl,II. senát,0.006299831142758239,0.003589989287351748,0.00639205593643739,0.02185208663276049,0.000216449734035994,0.022317471199951398,0.0018352662620779686,0.006612507360588625,0.00011882213110659424,0.00011029175363480897,0.0005069776932085708,0.0039208971740128115,0.0014089589755921787,0.008848730126776902,0.005730857332486988,0.006208394134711037,2.8121071926972344e-05,0.012959765856469378,0.0004640840368537369,Jan Musil,0.022317471199951398,,False
3-1047-16_1,Jan Filip,III. senát,0.00022425782460281778,0.0021213949026970924,0.0001015284421997207,0.17928576327083517,0.000635846730434383,0.003080207424212664,0.00021269211990490724,0.0010674715135741192,0.011068797722136354,3.799438005629039e-05,0.000770652245591031,0.00027379529738083953,0.004981812318805873,0.0005065613020633086,0.015023734593988184,0.018280701282275255,0.0010306576928067147,0.002593197687232094,2.2057095187279902e-05,Ivana Janů,0.17928576327083517,0.000635846730434383,True
3-1121-20_1,Vojtěch Šimíček,III. senát,0.0004775903891170519,0.0006987190769949095,0.00036120580248813136,0.003932946097529425,0.00051507528266646,0.00040785466170782664,0.014247363479173075,0.00011875968837335899,0.0010427899725690495,0.00033999751721921063,0.0011857880417786158,0.0004791139235121799,0.0042744040924260936,0.00048576930311336415,0.6282435872469535,0.009466558360665242,0.000625670860494468,0.044600567119513844,0.0027357957534488364,Radovan Suchánek,0.6282435872469535,0.0027357957534488364,True
3-1129-07_1,Jiří Mucha,III. senát,2.8522116605430103e-06,0.002127924392726077,0.0023591850114408645,0.007635722479295608,0.004177094546476938,0.029601908684889995,5.9884191935282566e-05,0.03141329562940705,0.04303274120461836,1.0094526948175157e-05,0.002883882575494702,0.00032917668773535416,0.0006666236952147646,0.00022003059554455586,0.5844169095611597,0.0009286983704108757,0.019359950313526348,0.016347864151842622,6.068463882955855e-07,Radovan Suchánek,0.5844169095611597,,False
3-1211-20_1,Vojtěch Šimíček,III. senát,0.0018441274962211827,0.0001458154779807592,0.0005600497139369114,0.1646869885470381,0.0003880660920513417,0.006219096180754744,0.0031681825537140623,2.2950970073231723e-05,0.00013650060655637063,0.0007195574895802168,0.0037288220722241946,0.00011056302260236377,0.030229522121295982,0.005733284427311578,0.008507102163886901,0.007514522068278748,1.969532358292644e-06,0.0002743055378511166,0.03545899522577033,Ivana Janů,0.1646869885470381,0.03545899522577033,True
3-124-20_1,Vojtěch Šimíček,III. senát,0.001913948066516784,0.001517451100757354,0.00012057731942526102,0.0010846476168627883,0.0004218025947898207,0.000979367669079874,0.006236820101555389,0.00037220791739551323,0.004210150903043693,4.3840529380598636e-05,0.0025607658380553166,0.00027042339927233134,0.0022616808469696297,0.0001566939104023796,0.3448890034687814,0.006926471609605463,7.024052751474627e-05,0.0032658414463615855,0.0036958921862014506,Radovan Suchánek,0.3448890034687814,0.0036958921862014506,True
3-1283-17_1,Radovan Suchánek,III. senát,0.0007351688944298525,0.00021541860856327176,3.6663435727768514e-05,0.04626192741143629,0.0008619424791805569,0.18675964328644826,0.0008707869922293689,0.009605337383549413,0.006067620626432246,0.0004899270480188617,0.02242527401161998,0.00029921127904613686,0.0328930578267389,8.906154999477746e-05,0.015312694220499577,0.0038378717686513215,1.7276389379620664e-05,0.022204064188091475,0.00012185914772516443,Jan Musil,0.18675964328644826,0.015312694220499577,True
3-149-20_2,Vojtěch Šimíček,III. senát,0.00010718661421679793,0.0008675783340061455,0.00022764776365862284,0.008091485911093502,0.0018061095769037773,0.001489036438279714,0.01526681635704147,0.000380507490506103,0.00017081845918734938,0.00476241987189587,0.0008798234768221384,0.0004380137290631188,0.0024630420712032286,0.0007004343012097875,0.3382251627574303,0.003278151218371932,0.0010387479605391738,0.03419371307175672,0.0024966686371418437,Radovan Suchánek,0.3382251627574303,0.0024966686371418437,True
3-1669-11_1,Jan Musil,III. senát,0.0004211279601978718,0.01873981011036271,0.0002260118448379977,0.03117499851981936,8.823504100886477e-05,0.027460209664730666,0.021416696311053394,0.020878862272309996,0.004045106831023845,0.004860890007654644,0.04087945281656327,0.00020067844740316628,0.0003521644085983542,0.0015608121848342674,0.01971542656587763,0.0012586389679883662,0.0002629289502231816,0.02170410676345048,1.3901054102857019e-05,Ludvík David,0.04087945281656327,0.027460209664730666,True
3-1765-21_2,Vojtěch Šimíček,III. senát,0.00015868765871977363,0.004137431811277472,0.000215315882294775,0.0061746962197737,0.0024784120148151267,0.00030782933240515686,0.003759265649334795,0.0017828364556115692,0.0002964143715035356,0.0010698753587499797,0.0009841449467332137,0.00012369293213197906,0.006377870985411489,0.001635693085012866,0.30242090071317024,0.008854824861788107,0.0003373980879660489,0.01689528020098963,0.002098770977053125,Radovan Suchánek,0.30242090071317024,0.002098770977053125,True
3-1773-19_1,Jiří Zemánek,III. senát,0.00028030456073395134,0.00017393186562006697,0.00042839643435601,0.006170789332935482,0.0010568099589789554,0.054109285038125864,0.0018618866959497005,0.0001693191674692386,0.01644054423718604,9.00578560298993e-05,0.0001426830241109811,0.00024789111948533615,0.017537933618212716,0.0025388559878669844,0.005577581787751974,0.07058622996585197,3.153356615305846e-05,0.012066557141359163,0.00010681533347482349,Stanislav Balík,0.07058622996585197,0.0001693191674692386,True
3-183-03,Jiří Mucha,III. senát,6.712268008985166e-05,0.0001309853930258797,0.0013369627501165049,0.11477754904914517,0.0017971924444879057,0.002452367487929704,0.001519425908187187,7.995133792347717e-05,0.00172471145388277,0.00047400476217172556,0.00010338166970140285,0.015565922036460565,0.00932128317144094,0.003954906389710528,0.0010579522655918962,0.014040112630885764,0.00035083282956479856,0.0006465723354818887,0.0021555026950448113,Ivana Janů,0.11477754904914517,,False
3-1862-16_1,Milada Tomková,III. senát,0.0014508160011093894,0.004464923585557846,0.0005918059780916127,0.003192281191446533,0.00019012155697838097,0.006638318960936315,0.005613571603366254,0.0010003140146001858,0.009715842494987395,0.000410205269459588,0.00025008316259696986,0.0009206041026935576,0.000868994092750524,0.001635936820319188,0.042677719702672666,0.021043356026087902,0.0004418248158913744,0.006733736964237145,0.0005628289398330103,Radovan Suchánek,0.042677719702672666,,False
3-1889-20_1,Vojtěch Šimíček,III. senát,0.0007762771491000814,0.0001420114900773885,0.0002597804202217108,0.0020551872210347387,0.0003573477747840114,0.01087670102079501,0.002370480969200153,9.305888964134256e-05,0.00019438658409050841,0.0011213497078998063,0.001848492357500072,0.0008304135661764078,0.0005781323196672381,0.0012860662652728436,0.5803358492771205,0.014485769457557675,0.0009236965837507331,0.019251853349893336,0.07815965708222046,Radovan Suchánek,0.5803358492771205,0.07815965708222046,True
3-1908-22_1,Jiří Zemánek,III. senát,0.00040908432893718623,1.5780362586220303e-05,0.00413688330826109,0.003816121158394365,0.35207870966692295,0.0005550389530676802,2.4739496335258797e-06,9.376613096077961e-05,0.7721273560617252,0.0002630237298230294,0.0004502720286834645,7.501919830671299e-05,3.1116238561109464e-05,9.442876499169901e-05,0.007275516863161892,0.01512990871440782,0.0025314623952892917,0.14953188312295987,6.255034659353172e-06,Josef Fiala,0.7721273560617252,9.376613096077961e-05,True
3-1909-22_1,Ludvík David,III. senát,0.00040908432893718623,1.5780362586220303e-05,0.00413688330826109,0.003816121158394365,0.35207870966692295,0.0005550389530676802,2.4739496335258797e-06,9.376613096077961e-05,0.7721273560617252,0.0002630237298230294,0.0004502720286834645,7.501919830671299e-05,3.1116238561109464e-05,9.442876499169901e-05,0.007275516863161892,0.01512990871440782,0.0025314623952892917,0.14953188312295987,6.255034659353172e-06,Josef Fiala,0.7721273560617252,0.0004502720286834645,True
3-1922-22_1,Ludvík David,III. senát,0.00040908432893718623,1.5780362586220303e-05,0.00413688330826109,0.003816121158394365,0.35207870966692295,0.0005550389530676802,2.4739496335258797e-06,9.376613096077961e-05,0.7721273560617252,0.0002630237298230294,0.0004502720286834645,7.501919830671299e-05,3.1116238561109464e-05,9.442876499169901e-05,0.007275516863161892,0.01512990871440782,0.0025314623952892917,0.14953188312295987,6.255034659353172e-06,Josef Fiala,0.7721273560617252,0.0004502720286834645,True
3-1961-15_1,Jan Musil,III. senát,0.0001892669433380007,0.0050903517067350515,0.00022819069461548877,0.08251064940449905,0.0007091855233272414,0.15189307668518068,0.002282904960449284,0.028159398255948185,0.018378003990517776,0.00036946434519675645,0.036366715875840096,0.00014174291291742822,0.0001715023383297509,9.544113063023972e-05,0.004549198726464985,0.003073583675371191,0.00030032129176088307,0.03092078355803133,7.612258201473747e-06,Jan Musil,0.15189307668518068,0.15189307668518068,True
3-2001-09_2,Jiří Mucha,III. senát,1.5167707621019633e-05,0.006435524652224777,0.0012878629212722229,0.003804119726558214,3.621929779191646e-05,2.4599794495294196e-05,0.0003042299972061769,0.14660237087443878,0.015474763262419467,1.1396531822674823e-06,0.00021791574439622617,0.00010189488678731744,0.00029987971057884947,0.0006644050513471545,0.9096504092853148,0.09996916397715273,0.3212004189256104,0.0028521933110642957,3.5794149881518e-05,Radovan Suchánek,0.9096504092853148,,False
3-2039-20_1,Radovan Suchánek,III. senát,0.0002183984777154811,0.00035090541282649195,5.399031793665773e-05,0.0001505696762701975,1.3472533511462114e-05,0.0006039775719847341,0.002552960598235508,0.004316487613466233,0.002385664846715974,0.00012571017604402648,0.006520469811188152,0.0010089275253825206,0.27974237590855866,0.005223701196845286,0.022645143091064246,0.011264540792772329,3.3289894211283056e-05,0.00022514021073100703,0.0013754558314353767,Miloslav Výborný,0.27974237590855866,0.022645143091064246,True
3-2092-22_1,Jiří Zemánek,III. senát,0.0004516518338592899,1.0231885193500833e-05,0.004385770403330357,0.005285067115276704,0.2826703674455317,0.0005128700468428237,3.2035868526630657e-06,9.017747748948041e-05,0.6395724870963005,0.0004365872342421878,0.001018250479154335,9.490467662869755e-05,3.520172801720081e-05,9.862799236613668e-05,0.007384292079551916,0.02334579573396832,0.003227935346705188,0.1872160785809644,9.594434966640773e-06,Josef Fiala,0.6395724870963005,9.017747748948041e-05,True
3-2116-21_1,Vojtěch Šimíček,III. senát,0.0008570633512360142,0.0003853197939668077,0.0004136336509632553,0.006568128556540549,0.0001506179264960579,0.016445835588939264,0.01279417380973823,0.000605757178536765,0.00011397099932106166,0.005083829691870607,0.00184330988199241,0.0008671406226262552,0.001754888094733857,0.002818950034633971,0.01610848047484978,0.0013061763353840546,0.00019032528671098547,0.0013459650127461598,0.03989696006287195,Vojtěch Šimíček,0.03989696006287195,0.03989696006287195,True
3-2126-22_1,Vojtěch Šimíček,III. senát,0.0005648215419936303,1.0652989495693348e-05,0.005094314669559667,0.0038562390763156686,0.24387928096981137,0.00023522465625942595,3.2423335025680356e-06,0.0001267837147852964,0.5398719432067103,0.0005615407383352058,0.0008183418308912162,0.00010601229639427363,1.854583923883991e-05,0.00012674301747008448,0.010654193276835824,0.044185303350169305,0.0022888483058279936,0.218331973939379,9.918063609676934e-06,Josef Fiala,0.5398719432067103,9.918063609676934e-06,True
