author,rank,feature,weight,abs_weight,direction
Josef Fiala,12,pos2_ADV_CCONJ,-0.13956103024867528,0.13956103024867528,negative
Josef Fiala,13,char3_pad,-0.13833026299518614,0.13833026299518614,negative
Josef Fiala,14,char3_ate,0.13677321818952892,0.13677321818952892,positive
Josef Fiala,15,char3_nos,0.1365364647860071,0.1365364647860071,positive
Josef Fiala,16,char3_ 20,0.13457792979871333,0.13457792979871333,positive
Josef Fiala,17,char3_ast,0.13262792582403385,0.13262792582403385,positive
Josef Fiala,18,xpos2_Z:-------------_RR--4----------,0.13160283392407882,0.13160283392407882,positive
Josef Fiala,19,char3_tel,0.1285538971562257,0.1285538971562257,positive
Josef Fiala,20,char3_odn,0.1270079323019677,0.1270079323019677,positive
Kateřina Šimáčková,1,fw_napříč,0.22711606742364485,0.22711606742364485,positive
Kateřina Šimáčková,2,char3_ván,0.2128049110627853,0.2128049110627853,positive
Kateřina Šimáčková,3,char3_kov,0.18938725768642847,0.18938725768642847,positive
Kateřina Šimáčková,4,morph_Degree_Cmp,0.18639187982475047,0.18639187982475047,positive
Kateřina Šimáčková,5,sent_count,0.18407857966487387,0.18407857966487387,positive
Kateřina Šimáčková,6,char3_ová,0.18251523683727305,0.18251523683727305,positive
Kateřina Šimáčková,7,fw_zejména,0.14821419182190304,0.14821419182190304,positive
Kateřina Šimáčková,8,morph_Number_Sing,-0.14286189662349907,0.14286189662349907,negative
Kateřina Šimáčková,9,fw_tedy,0.1411987122426339,0.1411987122426339,positive
Kateřina Šimáčková,10,char3_ání,0.1407216256830262,0.1407216256830262,positive
Kateřina Šimáčková,11,fw_kvůli,0.1405142696420012,0.1405142696420012,positive
Kateřina Šimáčková,12,morph_Number_Plur,0.13849523093433722,0.13849523093433722,positive
Kateřina Šimáčková,13,morph_Gender_Fem,0.12981509118766882,0.12981509118766882,positive
Kateřina Šimáčková,14,morph_Gender_Masc,-0.12558088128666903,0.12558088128666903,negative
Kateřina Šimáčková,15,morph_Degree_Pos,-0.12546013146244225,0.12546013146244225,negative
Kateřina Šimáčková,16,char3_í p,0.12212139719262875,0.12212139719262875,positive
Kateřina Šimáčková,17,fw_pouze,0.12169164175026026,0.12169164175026026,positive
Kateřina Šimáčková,18,fw_skrz,0.12046067225769268,0.12046067225769268,positive
Kateřina Šimáčková,19,fw_případně,0.11986521405350464,0.11986521405350464,positive
Kateřina Šimáčková,20,fw_kolem,0.11841755258335207,0.11841755258335207,positive
Ludvík David,1,punct_;_per1k,0.2818922783556711,0.2818922783556711,positive
Ludvík David,2,fw_též,0.27814757950652375,0.27814757950652375,positive
Ludvík David,3,fw_zjevně,0.24053000354058013,0.24053000354058013,positive
Ludvík David,4,fw_přestože,0.22602866468727129,0.22602866468727129,positive
Ludvík David,5,char3_pře,0.2236658261885448,0.2236658261885448,positive
Ludvík David,6,char3_ př,0.22041565446671832,0.22041565446671832,positive
Ludvík David,7,pos2_PRON_VERB,0.21286499895140953,0.21286499895140953,positive
Ludvík David,8,fw_některý,0.2040018143825184,0.2040018143825184,positive
Ludvík David,9,fw_však,0.20333844257964975,0.20333844257964975,positive
Ludvík David,10,fw_skrz,0.19500727664138473,0.19500727664138473,positive
Ludvík David,11,xpos2_VB-S---3P-NA---_Z:-------------,-0.19195155601755326,0.19195155601755326,negative
Ludvík David,12,xpos2_VB-S---3P-NA---_Vf--------A----,0.18903075601334832,0.18903075601334832,positive
Ludvík David,13,fw_při,0.18344248462168927,0.18344248462168927,positive
Ludvík David,14,char3_den,-0.1776202110150698,0.1776202110150698,negative
Ludvík David,15,char3_ce ,0.1772129221440264,0.1772129221440264,positive
Ludvík David,16,fw_všechen,0.17516031031641469,0.17516031031641469,positive
Ludvík David,17,xpos2_RR--4----------_NNIS4-----A----,0.17488201731757233,0.17488201731757233,positive
Ludvík David,18,xpos2_NNIS2-----A----_J^-------------,0.17094725495977403,0.17094725495977403,positive
Ludvík David,19,pos2_PUNCT_ADJ,0.1707404539024038,0.1707404539024038,positive
Ludvík David,20,pos2_NOUN_PRON,0.16889318201669137,0.16889318201669137,positive
Michaela Židlická,1,fw_doposud,0.3115534622957086,0.3115534622957086,positive
Michaela Židlická,2,fw_neboť,0.2052426887358476,0.2052426887358476,positive
Michaela Židlická,3,fw_ano,0.1943330782879387,0.1943330782879387,positive
Michaela Židlická,4,fw_jenž,0.1742656549936257,0.1742656549936257,positive
Michaela Židlická,5,fw_ovšem,0.15670989289031084,0.15670989289031084,positive
Michaela Židlická,6,fw_ačkoliv,0.14163075848397352,0.14163075848397352,positive
Michaela Židlická,7,fw_nicméně,0.14093742149079458,0.14093742149079458,positive
Michaela Židlická,8,xpos2_ACNS------A----_Vf--------A----,0.13753328364170722,0.13753328364170722,positive
Michaela Židlická,9,"char3_, n",0.13749447340780607,0.13749447340780607,positive
Michaela Židlická,10,pos2_ADJ_VERB,0.13697963158749527,0.13697963158749527,positive
Michaela Židlická,11,"char3_, j",0.13376160141297846,0.13376160141297846,positive
Michaela Židlická,12,fw_mimo,0.12143493406932775,0.12143493406932775,positive
Michaela Židlická,13,char3_ po,-0.10917773299153714,0.10917773299153714,negative
Michaela Židlická,14,char3_pra,0.10899381003868092,0.10899381003868092,positive
Michaela Židlická,15,xpos2_AANP2----1A----_NNNP2-----A----,0.10582145238579115,0.10582145238579115,positive
Michaela Židlická,16,fw_u,0.10451316911493365,0.10451316911493365,positive
Michaela Židlická,17,pos2_PRON_NOUN,0.10366790317773232,0.10366790317773232,positive
Michaela Židlická,18,pos2_NOUN_DET,0.10232613286453962,0.10232613286453962,positive
Michaela Židlická,19,pos2_PRON_AUX,0.0981806359939541,0.0981806359939541,positive
Michaela Židlická,20,char3_řed,0.09609706244258077,0.09609706244258077,positive
Miloslav Výborný,1,fw_buď,0.281763074035888,0.281763074035888,positive
Miloslav Výborný,2,punct_;_per1k,0.2654563288970444,0.2654563288970444,positive
Miloslav Výborný,3,pos2_ADJ_VERB,0.22265072268513234,0.22265072268513234,positive
Miloslav Výborný,4,fw_já,0.2216816161940534,0.2216816161940534,positive
Miloslav Výborný,5,fw_též,0.21383495130519078,0.21383495130519078,positive
Miloslav Výborný,6,fw_především,0.1812168742802637,0.1812168742802637,positive
Miloslav Výborný,7,pos2_ADP_ADV,0.16698547620015158,0.16698547620015158,positive
Miloslav Výborný,8,char3_ate,0.16549489316823215,0.16549489316823215,positive
Miloslav Výborný,9,char3_ále,0.16395944496874088,0.16395944496874088,positive
Miloslav Výborný,10,pos2_PUNCT_PART,0.1589146507508334,0.1589146507508334,positive
Miloslav Výborný,11,xpos2_Z:-------------_TT-------------,0.1589146507508334,0.1589146507508334,positive
Miloslav Výborný,12,char3_le ,0.153353570948383,0.153353570948383,positive
Miloslav Výborný,13,fw_skrz,0.13453572199386854,0.13453572199386854,positive
Miloslav Výborný,14,char3_ou ,0.13243516870011407,0.13243516870011407,positive
Miloslav Výborný,15,fw_ještě,0.13190880273805547,0.13190880273805547,positive
Miloslav Výborný,16,char3_nýc,0.13036486783548412,0.13036486783548412,positive
Miloslav Výborný,17,fw_dle,0.12938321024346952,0.12938321024346952,positive
Miloslav Výborný,18,pos2_CCONJ_ADV,0.12889341284121417,0.12889341284121417,positive
Miloslav Výborný,19,pos2_NOUN_ADJ,0.12780159727044293,0.12780159727044293,positive
Miloslav Výborný,20,char3_nál,0.12754402706127824,0.12754402706127824,positive
Pavel Varvařovský,1,fw_tedy,0.29709383698230857,0.29709383698230857,positive
Pavel Varvařovský,2,fw_nežli,0.19851646296841582,0.19851646296841582,positive
Pavel Varvařovský,3,fw_pak,0.19836235251081466,0.19836235251081466,positive
Pavel Varvařovský,4,fw_vlastně,0.18755003932865058,0.18755003932865058,positive
Pavel Varvařovský,5,char3_ter,0.17703806277378992,0.17703806277378992,positive
Pavel Varvařovský,6,char3_ ob,0.1760792849944047,0.1760792849944047,positive
Pavel Varvařovský,7,fw_zřejmě,0.1732187001104985,0.1732187001104985,positive
Pavel Varvařovský,8,pos2_ADV_CCONJ,0.15916227053704676,0.15916227053704676,positive
Pavel Varvařovský,9,fw_tudíž,0.1390314533792666,0.1390314533792666,positive
Pavel Varvařovský,10,xpos2_NNIS2-----A----_NNNXX-----A---8,0.13250213504925254,0.13250213504925254,positive
Pavel Varvařovský,11,fw_žádný,0.13174890602653003,0.13174890602653003,positive
Pavel Varvařovský,12,char3_ako,0.13108009292135023,0.13108009292135023,positive
Pavel Varvařovský,13,pos2_SCONJ_AUX,0.12770040801761645,0.12770040801761645,positive
Pavel Varvařovský,14,char3_dy ,0.12748842649801212,0.12748842649801212,positive
Pavel Varvařovský,15,pos2_PUNCT_SCONJ,0.12517715657688927,0.12517715657688927,positive
Pavel Varvařovský,16,fw_přesto,0.12464206168460658,0.12464206168460658,positive
Pavel Varvařovský,17,char3_níh,0.12341252920561357,0.12341252920561357,positive
Pavel Varvařovský,18,char3_ ve,-0.1219833877781448,0.1219833877781448,negative
Pavel Varvařovský,19,pos2_ADP_PRON,-0.12149151427288091,0.12149151427288091,negative
Pavel Varvařovský,20,pos2_VERB_CCONJ,0.12089823357499829,0.12089823357499829,positive
Radovan Suchánek,1,punct_;_per1k,-0.43744883333249635,0.43744883333249635,negative
Radovan Suchánek,2,xpos2_Z:-------------_NNIS1-----A----,0.40729319719424756,0.40729319719424756,positive
Radovan Suchánek,3,fw_přitom,0.3688446517222815,0.3688446517222815,positive
Radovan Suchánek,4,xpos2_NNMS2-----A----_Z:-------------,0.35722134456906873,0.35722134456906873,positive
Radovan Suchánek,5,xpos2_NNFS4-----A----_Z:-------------,-0.31423769762838444,0.31423769762838444,negative
Radovan Suchánek,6,"punct_""_per1k",0.297888726639657,0.297888726639657,positive
Radovan Suchánek,7,fw_ani,0.2963815721139343,0.2963815721139343,positive
Radovan Suchánek,8,"char3_ "" ",0.29636201245317145,0.29636201245317145,positive
Radovan Suchánek,9,char3_na ,0.2635692704268097,0.2635692704268097,positive
Radovan Suchánek,10,punct_!_per1k,0.2593376400740833,0.2593376400740833,positive
Radovan Suchánek,11,xpos2_AAFS2----1A----_NNFS2-----A----,0.2559115929854662,0.2559115929854662,positive
Radovan Suchánek,12,fw_tudíž,0.25389663085792163,0.25389663085792163,positive
Radovan Suchánek,13,fw_když,0.2479572576496591,0.2479572576496591,positive
Radovan Suchánek,14,pos2_ADJ_ADV,0.2396458225639367,0.2396458225639367,positive
Radovan Suchánek,15,xpos2_P7-X4----------_Db-------------,0.21942888411348155,0.21942888411348155,positive
Radovan Suchánek,16,char3_ ko,-0.21843905268764297,0.21843905268764297,negative
Radovan Suchánek,17,xpos2_RV--6----------_NNIS6-----A----,-0.21672161638017767,0.21672161638017767,negative
Radovan Suchánek,18,xpos2_C=-------------_NNNXX-----A---8,0.21629282523341775,0.21629282523341775,positive
Radovan Suchánek,19,char3_lez,0.21092910781815377,0.21092910781815377,positive
Radovan Suchánek,20,xpos2_Z:-------------_RV--6----------,-0.2097621535357232,0.2097621535357232,negative
Stanislav Balík,1,fw_ke,0.3494386382435575,0.3494386382435575,positive
Stanislav Balík,2,pos2_AUX_PRON,0.34883579172909035,0.34883579172909035,positive
Stanislav Balík,3,char3_led,0.24973133149835489,0.24973133149835489,positive
Stanislav Balík,4,fw_asi,0.24500533137784503,0.24500533137784503,positive
Stanislav Balík,5,sent_len_max,0.24053135103972909,0.24053135103972909,positive
Stanislav Balík,6,fw_ještě,0.23228066816803128,0.23228066816803128,positive
Stanislav Balík,7,punct_?_per1k,0.2148303796023378,0.2148303796023378,positive
Stanislav Balík,8,punct_(_per1k,-0.20843983746132222,0.20843983746132222,negative
Stanislav Balík,9,char3_ ( ,-0.2043070348166659,0.2043070348166659,negative
Stanislav Balík,10,xpos2_VpYS---XR-AA---_Z:-------------,0.2002359997335235,0.2002359997335235,positive
Stanislav Balík,11,fw_ať,0.18928282724158263,0.18928282724158263,positive
Stanislav Balík,12,punct_;_per1k,-0.18337415557910414,0.18337415557910414,negative
Stanislav Balík,13,xpos2_RR--3----------_NNFS3-----A----,0.17388510237133334,0.17388510237133334,positive
Stanislav Balík,14,xpos2_NNIXX-----A---1_C=-------------,0.167136633524567,0.167136633524567,positive
Stanislav Balík,15,char3_sta,0.16601991000380772,0.16601991000380772,positive
Stanislav Balík,16,char3_nál,-0.1653377083867568,0.1653377083867568,negative
Stanislav Balík,17,morph_Gender_Masc,0.16506460874321652,0.16506460874321652,positive
Stanislav Balík,18,xpos2_RR--2----------_NNNS2-----A----,0.16493490549500306,0.16493490549500306,positive
Stanislav Balík,19,fw_totiž,-0.16491169520298823,0.16491169520298823,negative
Stanislav Balík,20,char3_ále,-0.16210916344831156,0.16210916344831156,negative
Vladimír Kůrka,1,punct_;_per1k,0.2251451796867443,0.2251451796867443,positive
Vladimír Kůrka,2,pos2_ADJ_PUNCT,0.21497260045070893,0.21497260045070893,positive
Vladimír Kůrka,3,"char3_ "" ",0.2072139552204372,0.2072139552204372,positive
Vladimír Kůrka,4,"punct_""_per1k",0.20145508103191243,0.20145508103191243,positive
Vladimír Kůrka,5,pos2_PUNCT_PRON,0.19466694597334222,0.19466694597334222,positive
Vladimír Kůrka,6,fw_on,0.18249166561855193,0.18249166561855193,positive
Vladimír Kůrka,7,"char3_, j",0.1689040178309526,0.1689040178309526,positive
Vladimír Kůrka,8,pos2_PUNCT_VERB,0.15805358081346488,0.15805358081346488,positive
