doc_id,label,words,judge_rapporteur_name,separate_opinion,predicted_author,max_probability,prob_rapporteur,prob_David Uhlíř,prob_Eliška Wagnerová,prob_Iva Brožová,prob_Ivana Janů,prob_Jan Filip,prob_Jan Musil,prob_Jiří Nykodým,prob_Jiří Zemánek,prob_Josef Fiala,prob_Kateřina Šimáčková,prob_Ludvík David,prob_Michaela Židlická,prob_Miloslav Výborný,prob_Pavel Varvařovský,prob_Radovan Suchánek,prob_Stanislav Balík,prob_Vladimír Kůrka,prob_Vladimír Sládeček,prob_Vojtěch Šimíček,norm_David Uhlíř,norm_Eliška Wagnerová,norm_Iva Brožová,norm_Ivana Janů,norm_Jan Filip,norm_Jan Musil,norm_Jiří Nykodým,norm_Jiří Zemánek,norm_Josef Fiala,norm_Kateřina Šimáčková,norm_Ludvík David,norm_Michaela Židlická,norm_Miloslav Výborný,norm_Pavel Varvařovský,norm_Radovan Suchánek,norm_Stanislav Balík,norm_Vladimír Kůrka,norm_Vladimír Sládeček,norm_Vojtěch Šimíček
1-1922-09_1,PART,65,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9705465276267682,7.957034465762101e-06,0.0006451368747649864,7.957034465762101e-06,3.8188268470734584e-05,0.00019120656119352673,5.678210429918239e-06,0.031597954502744094,2.4459206857478948e-05,0.00827117985447027,0.9705465276267682,2.959604526215021e-10,0.00014355506843226077,0.0010066322511639416,6.24445515561234e-05,0.7507594298039066,0.24029843975305842,0.11599103512677088,2.710905625551442e-07,5.7194148085419617e-08,2.195194462689732e-05,0.045083932496197125,0.045055215073342196,0.04505657716868103,0.04506347217671304,0.045055112400552134,0.04650122873799135,0.045055958588403264,0.045429058804526835,0.11891718302206664,0.04505485658220377,0.045061324886156016,0.04510023307545889,0.045057670087026706,0.09545359489094583,0.05729304410177604,0.05059596435795654,0.045054868782817385,0.045054859145743524,0.04505584562144166
1-1922-09_1,PROC,59,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9999506425347995,0.02924621681430729,1.3377474432464964e-05,0.02924621681430729,0.04542739387661823,2.4956148495386597e-08,9.32422632017457e-08,0.8497959947112903,4.329493553762934e-05,7.115780452887854e-10,0.9999506425347995,4.5332048917776e-09,1.1222737233452831e-08,1.324475716580161e-06,7.292299795773639e-07,0.15236508092871887,0.46445546916783775,4.758123518257905e-06,0.044693253393544886,6.499023241064078e-05,0.0027814257565863523,0.04359669730783228,0.044889963379269156,0.04562224443199393,0.04359611518602076,0.04359611816303018,0.10197870478832156,0.043598001629839206,0.043596114129051684,0.11850067570677811,0.043596114295659766,0.04359611458729738,0.04359617184006234,0.04359614588963463,0.05077139478074473,0.06936784900572963,0.04359632153421895,0.045588763586753435,0.04359894751168819,0.043717542246074256
1-1922-09_1,FACT,2432,Eliška Wagnerová,Ivana Janů,Radovan Suchánek,0.09894433884166494,0.0014171984227612409,0.0008617961430473339,0.0014171984227612409,0.000635265833111223,0.036091757223561255,0.0005656453799112564,0.005844415630155204,0.002281839571287801,0.009167246952604513,0.00024565065886608824,0.00083514911259632,0.0012614690427333027,0.00028983109096355635,0.0001965292049519692,0.0031834159204264106,0.09894433884166494,0.009568526433081858,0.00012743305137809943,0.011379181030072853,0.0007932445605029715,0.052156514316661885,0.052185490209508904,0.05214470062343886,0.05402673678697882,0.05214107041211942,0.05241703888969044,0.052230631444372344,0.052591501562837414,0.0521243882140879,0.052155124518953745,0.05217736402823114,0.05212669114295384,0.052121827851239325,0.052277742580335,0.0575314428968252,0.0526126096881076,0.05211822655783676,0.05270795924820867,0.05215293902761274
1-1922-09_1,RATIO,1794,Eliška Wagnerová,Ivana Janů,Radovan Suchánek,0.4122926135382521,0.0011582982226093178,0.004410972578933771,0.0011582982226093178,0.00041723223408783393,0.011305745365040375,0.00995288095651625,0.009346013889453645,0.0004939761052839038,0.00039379250879481277,0.00029960164872494435,0.00015440214203717314,0.000272484000320253,6.985210501263124e-05,0.00034299136753830346,0.013657960742431027,0.4122926135382521,0.0015141328457278131,0.00010203952124441341,0.006771011335252328,0.0003710723741591769,0.0513203243899667,0.05115366727446263,0.05111577307424307,0.05167538900428069,0.05160552647761851,0.05157421828403749,0.051119696047078104,0.051114574948605995,0.05110976064956453,0.051102340076276107,0.051108374691837224,0.05109801955418334,0.05111197833581978,0.05179708371890819,0.0771667374096623,0.05117187275925718,0.05109966429387717,0.05144158537854709,0.051113413631774005
1-1922-09_1,DISP,124,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9580148771295398,0.24129269723391644,0.000534672943747189,0.24129269723391644,0.012369728161509955,3.881356561475686e-08,6.814621771045391e-05,0.00012589065941714337,0.00035449378409635067,0.0023848227962542518,0.9580148771295398,6.371944841374062e-08,5.018546429173959e-07,1.3168803685110751e-05,0.0007027741117458567,0.0011067044045830717,0.5572525256987199,1.9454873000025487e-05,0.0001241919069618472,0.0019259138054510073,3.6665112420109444e-06,0.04622454832647156,0.058807478389936316,0.04677486851973875,0.046199841710372606,0.04620298836881755,0.046205656411617675,0.04621622037648291,0.046310149831127384,0.12042067172619894,0.04619984286102046,0.046199863102802045,0.04620044831782015,0.046232319380178764,0.04625099778661766,0.0806588763607381,0.04620073873795346,0.04620557791971207,0.046288902562658586,0.046200009309735036
1-1922-09_1,DIS,1473,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.9903221779965794,5.283066018941178e-05,0.00037674493071783265,5.283066018941178e-05,8.846673003877893e-05,0.9903221779965794,0.00011723032602608056,0.0002077253614146133,0.0008303353186956331,0.002116481625595306,0.004083807451550997,9.921223322926028e-06,0.0003327311967662025,0.0001210274161326493,0.005410620569067591,0.0031809921668913355,0.016323314513353327,0.004449878110769012,0.00019411899921916448,0.0002278111455246208,0.00010375736086280141,0.048256270351499306,0.048240641988151575,0.04824236112567052,0.12986185192050112,0.04824374876941212,0.04824811478671275,0.04827816389686589,0.0483402966263912,0.048435491349193754,0.04823857205377997,0.04825414645959511,0.048243931955621065,0.048499798847051,0.048391782780634406,0.049031960686756706,0.048453225407202614,0.04824745830985386,0.04824908389766272,0.048243098787444205
1-1947-07_1,HEAD,71,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.7687569666264117,0.05673171081293781,0.00681201716271469,0.05673171081293781,0.00451684430680513,0.09223817402152748,0.023373822368366663,2.9475502706121744e-09,0.0004186129442884352,1.0901483460029515e-05,0.7687569666264117,5.4592031552450585e-09,0.0002613460134951243,0.0001734742893156473,0.000541652244006594,0.00020033786157532888,1.338134274384231e-06,3.036465385459921e-05,0.006676054232907679,0.030416068800484787,1.111513540700749e-09,0.0493878069364756,0.051915804609542336,0.04927458336611819,0.053792267358328254,0.05021256909746952,0.049052519780546214,0.04907305795413402,0.049053054384107696,0.10581036897359243,0.04905251990374912,0.04906534099175233,0.049061029725063925,0.04907909624028536,0.049062347697283716,0.049052585274863135,0.04905400912135463,0.04938109248201656,0.050567426412832864,0.049052519690483985
1-1947-07_1,REC,922,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.37074121160382095,0.00017704669106635254,0.009740789267762666,0.00017704669106635254,0.00042631720488110514,0.37074121160382095,0.00042580639563510626,0.0011397332815749315,0.07879292037738898,0.0010359609067961888,0.0018916789158757324,5.794859424942104e-05,0.00014720466887287637,0.0005246206634458903,0.003915292775973678,0.0007758442612835044,0.010038987079353731,5.362109350354173e-05,9.736404242807349e-05,0.0007579920185398998,0.0001885991669719864,0.05161912205144131,0.05112780322437322,0.051140549466718366,0.07406126148077316,0.05114052334365953,0.05117704697428522,0.05530947971975807,0.05117173648613229,0.051215543803281284,0.05112171436290787,0.05112627749010031,0.05114557700671209,0.051319289222504956,0.05115842759669933,0.05163451705593755,0.05112149313412952,0.05112372938790244,0.051157514312183607,0.05112839388049985
1-1947-07_1,PART,182,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.4887621764764398,0.0018428790270363766,0.00113427026461153,0.0018428790270363766,0.00012046178416854528,0.4887621764764398,0.0002721948669152405,1.990836905752557e-06,0.006025977745422392,0.00035506226535381266,0.02614010114606096,5.642392669194546e-07,0.0011991392406767716,0.003346040522253296,0.00014275648258295335,0.10432538737790759,0.004470541207109402,0.008304989696806403,2.3760829624310593e-07,5.172604971865651e-05,0.0006019142220503068,0.05057594376451838,0.05061179502219533,0.05052469542621294,0.08236033501022241,0.05053236227564744,0.05051871007223791,0.05082395258573741,0.05053654993455399,0.0518565822452558,0.050518638002416814,0.050579224680617596,0.05068792993087255,0.050525821871616784,0.056073714791380555,0.05074496060229868,0.05093991306856945,0.05051862150146774,0.05052122269351675,0.05054902652066151
1-1947-07_1,PROC,141,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9970907755751807,0.004004420467281747,8.178721716414677e-06,0.004004420467281747,0.00519105173004656,8.155363589754347e-08,1.145036506228131e-05,0.311625999322907,0.0031445136010925913,5.550846824318095e-08,0.9970907755751807,1.301748044016076e-08,7.87038199626007e-05,3.25834440948915e-05,0.00010357125888735134,0.05095994283038358,0.4094644688473816,1.3264646782618983e-06,0.0002884722852676651,1.4138336099552394e-05,0.0002285851649131162,0.04619518547612657,0.046380161963979746,0.04643523078086632,0.046194811427459626,0.04619533661054497,0.06308565478819032,0.04634029648700715,0.04619481022430803,0.12520572432135982,0.04619480826144496,0.04619844351100604,0.046196312870560155,0.046199592362262905,0.04860990643727588,0.06956989094034945,0.046194868935926274,0.04620813550410255,0.046195460782438726,0.04620536831479058
1-1947-07_1,FACT,326,Eliška Wagnerová,Ivana Janů,Jiří Nykodým,0.4661923927256737,0.0011191532017434513,0.002071351015588258,0.0011191532017434513,0.00015087436355579184,0.05336015913592356,1.7220604298782598e-06,0.008876949614064041,0.4661923927256737,0.016301246291353176,0.010192134089782907,2.073947128854461e-06,0.0005667380367827289,0.00022008031816651009,1.9471633901282736e-05,0.00014610375637685538,0.05478784487624373,0.015096402954218597,9.28724384060043e-05,5.3575765238941845e-06,0.00011102714107175872,0.050711308201832506,0.050663043987212025,0.050614011776098145,0.053380084945119366,0.05060646314263332,0.05105760605535284,0.08066219232408602,0.05143808351143248,0.05112480040300008,0.050606480950377716,0.05063506468221812,0.05061751468830958,0.050607361393740766,0.05061377031710616,0.05345634935906668,0.051376145999230835,0.05061107615111235,0.05060664712357897,0.050611994988492046
1-1947-07_1,RATIO,926,Eliška Wagnerová,Ivana Janů,Radovan Suchánek,0.7581049549252482,0.0005626644558997244,8.863818230626787e-05,0.0005626644558997244,0.0004110313656015938,0.17601300381850232,8.39299922302489e-05,0.00035072206694963624,0.00036271588896739064,0.0011937011579709767,0.0011055908526012273,0.00013360809075745395,0.0007678895329817465,0.0029474009925743055,0.003181772990861863,0.011329903811906067,0.7581049549252482,0.0016179535462669964,2.2632910055829357e-05,0.0022086697797253046,6.953003849002636e-05,0.049136679696776646,0.04915997729535073,0.049152523581203596,0.05858801551130211,0.04913644835249354,0.0491495593163667,0.04915014881096853,0.04919100883528765,0.049186674791417494,0.04913888941844933,0.0491700671907949,0.04927735078615008,0.049288901370838085,0.04969215443553225,0.1048595791106926,0.04921188266584186,0.049133436523890205,0.04924096151163917,0.04913574079500471
1-1947-07_1,DISP,89,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9995024120412576,0.033074386489886,0.005141086628312638,0.033074386489886,0.00287320022209748,0.0007211631038159812,3.125598968872674e-05,9.138404776397821e-08,0.004237694041752056,0.0003401593811340946,0.9995024120412576,6.305055556094027e-09,1.4944935752337727e-05,0.0006408534915021644,6.698280628656977e-05,0.00016157035836967593,0.5076249876142811,0.00027967226794646776,3.34575980102217e-05,0.0006421138765564464,2.178917423963103e-06,0.046910398079507795,0.04823923326861196,0.046804131171578056,0.04670351524744119,0.04667130527224033,0.04666985080208089,0.04686803871010116,0.04668572442366984,0.12679868657953325,0.04666984683145718,0.04667054402027119,0.04669976465684423,0.046672972719190284,0.04667738761022181,0.07753452021496776,0.046682900624374975,0.04667140802428751,0.04669982351656673,0.04666994822705379
1-1947-07_1,DIS,1621,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.9980439312167864,0.00012206476406313624,0.00011902465835384113,0.00012206476406313624,0.00016524205320311624,0.9980439312167864,0.0007079441845650177,0.0017588021373196275,0.007374092776408963,0.00037951018473616663,0.001097038037592074,8.723191824113552e-06,3.293435863496633e-06,0.00023024391531219123,0.00503329431513503,0.0012456403004427598,0.016107186857161365,0.00047755283931035566,2.3920886923179347e-05,8.199393892799252e-05,0.00010296011510973236,0.04820273035042797,0.04820287689204646,0.048204958206531846,0.13075699130312063,0.048231126240174296,0.04828183694296009,0.04855371611587536,0.048215288099501305,0.04824989632634469,0.04819741381179598,0.04819715211231153,0.04820809172041918,0.04844019456926823,0.04825706690288984,0.048979597209798734,0.048220015486076614,0.04819814630696175,0.04820094540169397,0.04820195600180157
1-2-95,HEAD,60,Vojen Güttler,Iva Brožová,Josef Fiala,0.9999989287627371,,0.08349458958733992,7.019165917258819e-06,0.9314017492362905,0.00020110712237794934,0.00015656467147441287,0.004539122166628227,7.158647941584164e-05,0.01064066722888525,0.9999989287627371,1.0693109942279716e-08,0.004290946795395334,7.503600652639922e-05,8.756512731725112e-06,1.7172404707653234e-06,7.994803361871179e-05,0.8690557845193776,7.642640769471572e-08,0.013810736501833365,1.3751166322303168e-12,0.045748383862545365,0.042084053628570275,0.10681128922969584,0.0420922224292459,0.042090347580250424,0.04227521575031014,0.042086770970579,0.04253394841604397,0.11439539273784548,0.042083758684658364,0.042264725384726386,0.04208691615028686,0.0420841267432303,0.04208383050264695,0.04208712288286696,0.10035537743679909,0.04208376145096269,0.04266899792402612,0.04208375823470997
1-2-95,REC,927,Vojen Güttler,Iva Brožová,Ivana Janů,0.22072483760300063,,0.01937982056293703,4.2280918592387636e-05,0.013739145591880626,0.22072483760300063,1.7986612813769456e-06,0.06264147922230752,0.00793298012735283,0.03536891407052914,0.01860747619973646,3.7970713412380905e-06,6.121799377222457e-05,0.000846869799258313,7.950216029028732e-05,0.10227853985374888,0.14133499737954633,0.00022027060646705738,3.36540315328574e-05,0.0010418564980400908,1.2714692381150727e-05,0.051834689689056954,0.05084196369620393,0.05154313012172312,0.06339624466549405,0.05083990554040707,0.05412635761167233,0.051244729300244735,0.05267014064255265,0.05179467091478405,0.05084000713948726,0.05084292650340909,0.05088288703588947,0.050843856132442265,0.05631485358313342,0.05855782848361133,0.05085101384684601,0.05084152509021715,0.05089280948939887,0.050840460513426104
1-2-95,PART,281,Vojen Güttler,Iva Brožová,Radovan Suchánek,0.1350561576101448,,0.0094242587108531,0.0004699347446808927,0.0418438555705178,0.0014894117842893938,4.929353026931591e-07,0.058048510373578124,0.0071995023904741495,0.07211261404322154,0.08442617197301625,5.726576104833574e-06,0.00011073667252234179,0.00496997310056287,3.863203392343518e-06,0.006616263688993095,0.1350561576101448,0.0021894261997179717,1.2878588686100136e-05,0.00022289720320374173,1.2756909800129282e-05,0.05191991729303317,0.05145708480181383,0.053630722041107595,0.05150957086791823,0.05143293436387529,0.0545068690361646,0.0518045365235202,0.055278875356325065,0.05596376303864925,0.05143320354608356,0.05143860483533698,0.05168916545137356,0.05143310770694484,0.05177433092230145,0.05887016220381447,0.05154564093336828,0.05143357139831785,0.051444374540113344,0.05143356513993856
1-2-95,PROC,182,Vojen Güttler,Iva Brožová,Josef Fiala,0.995848250484723,,0.0011599832370662426,9.114457931520382e-06,0.2365062738942862,8.666206807735572e-06,0.0001618865731768498,0.0003170421361483026,0.00010713635793725186,0.007979976882531421,0.995848250484723,2.42409295706225e-10,9.75146577259906e-06,9.061499637357852e-05,5.1187333889150635e-06,0.3771150228009824,0.004179918033070504,8.195040104402211e-06,0.00010520934241845775,0.00013169890644595538,4.347923444867647e-08,0.04668237669726099,0.046628682310907256,0.059069399269441776,0.0466286614095527,0.04663580641750356,0.04664304278366961,0.04663325316696047,0.04700183833461921,0.12622360639595345,0.046628257328983846,0.046628712013752974,0.04663248272848838,0.04662849599590919,0.06798735692841498,0.04682356751723921,0.04662863943968519,0.04663316330404451,0.046634398612570974,0.046628259345041695
1-2-95,FACT,456,Vojen Güttler,Iva Brožová,Jiří Zemánek,0.26019332682084406,,0.032430944139521044,0.0007016878422535127,0.030121586900438167,0.0005266704500276287,0.0002243928761767627,0.001497628254886566,0.0657047495971996,0.26019332682084406,0.00038189057416248944,2.673558877009984e-06,9.897264651211743e-06,0.042783626294219695,0.0006588596821226934,0.07156331317530269,0.0013462994691731162,0.0002711711118701947,8.400759217167545e-05,0.026030336698598656,1.793726597187105e-05,0.05275969350254903,0.05111194679028886,0.05263799310136536,0.051103002093411634,0.05108755713637201,0.05115264504885336,0.05454474227348021,0.06625493159307495,0.05109560394267681,0.05107623129370667,0.05107660025470623,0.05330873496206398,0.05110975780652254,0.05486523400786196,0.0511449047668706,0.05108994697805659,0.051080385698548246,0.05242307783730049,0.051077010912290575
1-2-95,RATIO,982,Vojen Güttler,Iva Brožová,Jan Musil,0.047441016586979946,,0.027542340047209936,0.0034249713048814063,0.001528220443127674,0.01022300822426823,0.0032285888462978605,0.047441016586979946,0.0001179909956615174,1.7567149324476015e-05,0.0005550512731765675,0.0003025663698970147,0.0002646974832547415,0.0028075441597792262,0.0029192376036345277,0.007875180777410385,0.010827413189864646,0.00995902699828332,4.475236649139066e-05,0.0006708586309426102,3.943133972240858e-05,0.053729378135640125,0.052449067825609375,0.05234967929844745,0.05280683319838929,0.052438768760030376,0.054809229830607924,0.0522759062698104,0.052270656785823134,0.052298758985555395,0.05228555600529803,0.052283576046994275,0.05241669434256059,0.052422549270639676,0.05268299729557521,0.052838759557845005,0.052792895025610104,0.052272077794294436,0.05230481591735982,0.05227179965390921
1-2-95,DISP,59,Vojen Güttler,Iva Brožová,Jan Filip,0.9823022045119066,,0.04046590984036109,3.389245406456583e-05,0.01910034799927805,9.98548675480868e-07,0.9823022045119066,0.0029223125924353883,0.00048822377444127297,1.2993211793497358e-05,0.5090216185747758,1.3840896538574774e-07,0.0594475769420865,0.022124125030455223,7.811577284872108e-05,2.1779504584872818e-06,2.458094715007542e-07,0.06117724922197999,1.780381052262481e-08,2.7177393545695846e-05,6.3279706073718214e-09,0.04833093869630143,0.046415798719555604,0.047309274120031164,0.046414271947774845,0.12395371167647112,0.046550060856700694,0.04643689166190355,0.046414828674669596,0.07721761596265983,0.0464142320250336,0.049257102745991835,0.047452543314364645,0.046417851425607407,0.04641432668888222,0.04641423700994588,0.04934237511656767,0.046414226427238296,0.04641548703570467,0.04641422589459607
1-2-95,CON,295,Vojen Güttler,Iva Brožová,Iva Brožová,0.9994206175138592,,0.0045311987007321,0.0013276704070578431,0.9994206175138592,0.00016355899568913664,2.8515448717648352e-05,0.0023933235875789865,0.00011299629817899534,0.00018447234298942823,4.404016763237749e-05,1.85413046197532e-07,6.257771419328514e-05,4.197613341162609e-05,0.0014906358598991319,0.004693255754720625,0.00012749457220053166,0.0033947657417459564,0.004163018723374375,3.674259867763046e-06,3.845852472570195e-05,0.04843603104053284,0.0482811131191217,0.13099162613988197,0.04822494122590056,0.04821842919849846,0.04833259146503608,0.04822250290442949,0.04822594978139106,0.04821917778186904,0.04821706318802891,0.048220071655407384,0.04821907825593871,0.04828898191373826,0.04844388107708987,0.04822320205255882,0.0483810180036907,0.04841820114622748,0.048217231410270005,0.04821890864038853
1-2025-10_1,HEAD,84,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9981582538286828,0.014454655166446213,0.046189556182774254,0.014454655166446213,0.00279810541890756,0.00020461050000767451,0.0008274029311402095,4.897817810302433e-07,1.644055648010951e-05,0.7115546338643345,0.9981582538286828,2.2063374850199958e-09,0.0001725945681420715,0.0008089482136688564,3.5054581837789287e-06,0.00030417426070255063,5.677235617936247e-07,0.0001527327959461341,2.3640003293494882e-05,0.0004221543476580136,8.306379906757216e-13,0.0480003895127138,0.04650101892444256,0.045962124411240146,0.045843076317159885,0.045871635930542456,0.04583371975046335,0.04583445083963142,0.0933703836496118,0.12435965654035573,0.04583369740307256,0.045841608631846796,0.04587078939027276,0.04583385797033887,0.04584764085346727,0.04583372332282523,0.04584069814530102,0.045834780823510314,0.04585305028121798,0.04583369730198603
1-2025-10_1,REC,473,Eliška Wagnerová,Ivana Janů,Miloslav Výborný,0.1719289778641549,0.0045535173194539355,0.02958284789400121,0.0045535173194539355,0.003469154355010181,0.056970131019392155,0.00018523080386866772,0.014634079446848828,0.0025578441415938396,3.699301146948289e-06,0.000516536323359638,0.00013416058999155716,0.0022402980942705136,0.0006428844651734803,0.1719289778641549,7.057176969489113e-05,0.059600421952298324,0.0022126379776942913,4.9589802631239425e-06,0.0002934007562648443,0.008195455225341033,0.05315561232127835,0.05184167500846519,0.05178549028389389,0.05463151840373863,0.051615709618684086,0.052366911124055886,0.051738319134731,0.05160634059176545,0.051632813021242584,0.051613073660664484,0.051721892444247956,0.05163933714337112,0.0612871271408215,0.05160979175054602,0.054775404339227236,0.051720461830458975,0.0516064055992359,0.05162129318951828,0.052030823394053426
1-2025-10_1,PART,77,Eliška Wagnerová,Ivana Janů,Radovan Suchánek,0.9638804150278591,5.7203258984571955e-05,0.2426966944824453,5.7203258984571955e-05,0.0044557025027251685,0.22589018346023584,2.48444784436998e-07,0.0010830767464353349,0.8929737779061419,8.841632484467035e-08,0.9130620671312021,7.593386265996179e-08,0.02416815196568904,4.630267374831388e-05,0.00012197603351020393,0.001102772332661794,0.9638804150278591,0.5128468853560046,2.999019794279575e-08,2.319393293488715e-05,0.013459050197604277,0.05140002593715456,0.04032611144652117,0.04050387648030647,0.05054338953289855,0.040323814745741024,0.04036750216229509,0.09848613338972077,0.04032380829278358,0.10048455657025067,0.04032380778944317,0.04131022857503675,0.04032567187070192,0.040328723565241566,0.04036829723174432,0.10572299275187873,0.06734232018684334,0.04032380593681971,0.04032474000596969,0.04087019352864895
1-2025-10_1,PROC,97,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9999944135037543,0.0019804260442998043,7.816703689630436e-05,0.0019804260442998043,0.0009450153327393669,1.7238804638510427e-07,0.0007819737759899205,0.005784746458750744,4.302853835478399e-07,7.270537891662966e-06,0.9999944135037543,7.468530053310437e-09,1.4081406181846913e-07,5.937122516400744e-05,3.989238855263067e-05,0.4614817035652082,0.9999298976484912,2.210391513912413e-09,6.295660589505957e-06,1.2147451726380337e-06,3.3361214162455814e-06,0.04342032605594865,0.04350300137229491,0.043457981209890285,0.043416939634928035,0.043450896330561206,0.04366881593438309,0.043416950832042604,0.04341724781596514,0.11801879839836688,0.043416932474627946,0.043416938264082286,0.04341950994334452,0.043418664190041756,0.06887761336175618,0.11801118456026037,0.04341693224633571,0.04341720548949637,0.043416984890908054,0.04341707699476606
1-2025-10_1,FACT,1452,Eliška Wagnerová,Ivana Janů,Jan Musil,0.06550973390747201,0.0008610440961459825,0.00405965891792517,0.0008610440961459825,0.006063130186715703,0.0007288344817313558,0.0016960368363781414,0.06550973390747201,0.010685383157255477,0.0027134945431141,0.024230100743596265,4.5743118759836165e-05,0.0025048181479752933,0.0001353823925999138,0.0005330064279899532,0.00011268797151024447,0.002167570017328971,0.0015597296494095467,0.0002187454653090568,0.0036705841133448853,7.64619491170754e-06,0.05248629748266997,0.05231868224480153,0.05259155767936297,0.05231176566922424,0.05236238620836135,0.05581274287162475,0.05283521184485654,0.052415689834246194,0.053555718381415145,0.052276044155831446,0.052404753058206056,0.0522807303524993,0.05230152256094217,0.05227954388505296,0.052387082633026605,0.05235524932520961,0.05228508881648992,0.05246588035888554,0.05227405263729377
1-2025-10_1,RATIO,2517,Eliška Wagnerová,Ivana Janů,Radovan Suchánek,0.17987292526350343,0.0008812349531367423,0.0007504753143409428,0.0008812349531367423,0.00046712265812336894,0.03595735488706271,0.0004905774807711978,0.0038584951589688055,0.0006296272781112911,0.017063109404778596,0.00971979724400555,0.00020691370307593883,0.0006378964444815729,0.00043300437399847283,0.0021374323516525056,7.64000116076832e-05,0.17987292526350343,0.002710231197514261,0.003936849385849671,0.05949004334311551,2.9963069236704916e-06,0.051747292656562666,0.05175405955626814,0.05173263200090232,0.05360160408213538,0.05173384539484091,0.05190837446210116,0.051741039475714845,0.052598349927510134,0.052213518522728125,0.05171917245801024,0.05174146733274745,0.05173086700237471,0.05181911372312815,0.051712422838361534,0.06189841446544671,0.05184880415417287,0.05191244186199769,0.05487795299073755,0.05170862709425956
1-2025-10_1,DISP,244,Eliška Wagnerová,Ivana Janů,Miloslav Výborný,0.36803552903741343,0.002090287419117944,0.028309088554471153,0.002090287419117944,0.00013654071564077848,0.0575339230004685,1.5011630355694734e-05,0.0025177481073899144,0.00010956912543838523,0.00016344349854104047,0.07212663243938153,7.752766212164655e-06,3.2460944516058496e-05,0.00011687534108440057,0.36803552903741343,3.142714362810801e-05,0.2409883064262474,0.00044957133827281846,1.6510672318191922e-05,0.0015417614854359354,4.9420713696404944e-05,0.05172687422027735,0.050388282408964154,0.05028993257493026,0.05326089005430161,0.05028382125678435,0.05040982602303954,0.050288576193769495,0.050291285532267464,0.054043809310612055,0.05028345625468198,0.05028469868263386,0.050288943614293924,0.0726536694816692,0.050284646698294584,0.06398551151597574,0.05030567732800267,0.050283896634398945,0.05036065070835416,0.05028555150674865
1-2025-10_1,CON,758,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.9933867836457623,0.0019775770504590552,0.00019347338310401923,0.0019775770504590552,0.0006365798035495135,0.9933867836457623,0.001867308958097824,0.00014628481718859324,0.000812200046060796,3.053975923050137e-05,8.188371132848501e-05,1.4923253252137817e-05,0.0003558802307324916,0.0009294364505210053,0.0027558827181822236,0.0005249727459419643,0.004510467210045102,0.0014663847388884487,0.00017042926172852347,8.726166710392573e-05,0.006370370854618371,0.04826411428288228,0.04835029932483996,0.04828550516066578,0.13030549032409772,0.04834496812350442,0.048261836822279566,0.048293985817457585,0.04825625107644688,0.048258728806698264,0.048255497488297674,0.04827195334207776,0.04829964796261016,0.0483879452849723,0.048280116458223915,0.04847292054970309,0.048325589339878225,0.048263002091589444,0.048258988340705446,0.04856315940306956
1-2166-10_1,HEAD,108,Eliška Wagnerová,Ivana Janů,Josef Fiala,0.9999896130533948,0.0002090855009111359,0.0003371896240674335,0.0002090855009111359,0.001918146873595287,8.881489741393636e-05,0.0023130750407003367,5.555408890979967e-09,2.3034978704832892e-05,0.9348938529790399,0.9999896130533948,1.2311515369966452e-09,0.006154395318792671,0.0006798836950303208,8.877592941291738e-07,8.783556556204262e-06,0.0007105201651291328,0.002289770924064439,0.04938861933613274,0.0025425702797664995,2.7951177556955576e-13,0.04479162511089365,0.04478588748654858,0.04486249476151369,0.04478050138473377,0.04488021572336478,0.04477652463446004,0.04477755582387337,0.11404325951130063,0.12171394833637546,0.04477652444083482,0.04505294655092581,0.044806977565695315,0.044776564136501454,0.04477691768456975,0.0448083503143517,0.044879169841769644,0.047043495605397785,0.04489051670116902,0.044776524385720655
1-2166-10_1,REC,482,Eliška Wagnerová,Ivana Janů,Ivana Janů,0.5034278264257533,0.00038221722349468605,0.011544111516241988,0.00038221722349468605,0.0001898237327946112,0.5034278264257533,3.629023848807409e-05,0.0034101925892948016,0.018665528692715056,0.0023301760611840086,0.16669391197090677,0.0007882226119354177,0.01220950426412378,0.0012017308632525181,0.00303670518921843,0.00034930463008769804,3.7012438946425645e-05,0.01716437385969547,0.00014172274670012398,0.01715282604910601,9.464580988312604e-06,0.05077080917163137,0.05020726174581796,0.050197603124629904,0.08303027345605922,0.05018989670282843,0.05035951849608091,0.05113365975583773,0.050305158743756864,0.0592918207974916,0.05022765030327764,0.05080460294167618,0.05024842414590397,0.05034071336240755,0.05020560932181896,0.050189932950007926,0.05105695780052451,0.05019518862849031,0.05105636820785081,0.0501885503439081
